Ntime,Time,Closing Price,Open Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20081217,733759,15460.5195,15544.9697,15557.4502,15179.3799,218048.16,338.4811814,83.09823094,427.2402,13881.28417,14474.36451,14874.16698,707.2998,15201.99394,1351.6797,9.580374568,0.1261755273,512568.2484,78.49,0.22
20081218,733760,15497.8096,15335.2998,15548.2598,15301.1602,188300.62,372.4422511,78.93676093,247.0996,13941.23493,14571.83547,15072.96991,-79.9306,15178.77578,2091.96,15.6048297,0.1065776289,813019.6727,79.78,0.22
20081219,733761,15127.5098,15235.2197,15444.2803,15014.9805,242022.68,365.2659854,48.74061636,482.8291,14014.54879,14624.75684,15201.11191,-486.3906,15252.59982,1538.8496,11.32451307,0.005462875324,771399.7476,81.1,0.22
20081222,733764,14622.3896,15177.1201,15227.4297,14622.3896,141301.43,315.1864908,-0.9830990571,605.0401,14056.07684,14624.53138,15158.86386,-136,15167.6877,1112.6093,8.235583964,-0.00886790156,780546.6788,81.26,0.22
20081223,733765,14220.79,14472.0303,14491.75,14084.8604,149415.46,240.3221154,-92.39404136,537.5292,14082.66375,14586.07982,15105.62089,-826.1602,14985.8037,374.7002,2.706180629,-0.08710828288,693697.054,81.45,0.22
20081224,733766,14184.1396,13855.8896,14300.7002,13855.8896,86549.87,176.005298,-132.2247488,444.8106,14131.4426,14547.7998,14966.26083,-946.0704,14730.52772,-860.7305,-5.721089609,-0.09156974,634774.5742,80.98,0.22
20081229,733771,14328.4805,14080.8604,14332.0195,13967.6904,104662.15,135.1232445,-130.966544,364.3291,14189.62263,14526.91225,14837.71884,-799.0293,14496.6619,-424.7392,-8.232535542,-0.02912981102,493318.3912,81.53,0.22
20081230,733772,14235.5,14476.7402,14513.4805,14189.0801,144171.56,94.13603168,-97.22218621,324.4004,14264.12033,14499.1587,14785.42988,-386.8896,14318.25994,-1342.2402,-3.542999027,-0.053927885,303480.2513,80.94,0.22
20081231,733773,14387.4805,14377.5098,14527.0996,14302.1504,161219.55,73.07456831,-70.18534676,291.5996,14330.59265,14488.52268,14719.48291,166.6905,14271.27812,-1226.4199,-4.382746611,-0.04908917325,412346.6948,81.17,0.22
20090102,733775,15042.8096,14448.2197,15042.8096,14412.1201,175240.18,108.0176284,-0.1003582244,655.3291,14430.0107,14541.31191,14710.74287,822.0196,14435.68204,284.42,-0.0275178687,-0.02701784374,338097.7034,81.48,0.23
20090105,733778,15563.3096,15349.3301,15563.3096,15128.3203,217262.06,175.6850672,99.34168489,520.5,14533.26878,14638.64503,14721.02188,1379.17,14711.51604,516.3594,2.862482411,0.004208616399,607174.5582,82.55,0.23
20090106,733779,15509.5098,15612.4697,15651.6104,15367.9297,248447.22,222.4070359,96.57494599,283.6807,14615.57876,14721.58453,14722.1919,1325.3702,14947.7219,379.2998,0.3168735695,0.02463004988,307098.4308,82.78,0.23
20090107,733780,14987.46,15759.5303,15763.5498,14976.7402,979912,214.8330155,54.57293566,786.8096,14670.78647,14746.906,14708.18692,803.3204,15098.1139,-473.0595,-3.293043425,0.02435839028,-769062.5589,82.17,0.23
20090108,733781,14415.9102,14755.8096,14755.8096,14334.1504,437443.56,160.8569982,-48.33411472,653.3096,14691.08147,14715.38259,14687.53898,87.4297,15103.79984,-1081.8994,-4.704010174,0.01353505934,-1159806.8,81.58,0.23
20090109,733782,14377.4404,14530.8301,14673.5996,14297.4102,333249.64,113.6661516,-47.61313946,376.1894,14701.41226,14683.19762,14703.20402,141.9404,14970.726,-750.0694,-1.675165323,0.0134447297,-1286889.202,82.52,0.23
20090112,733785,13971,14312.2598,14312.2598,13895.04,411159.96,42.97532932,-93.92551826,482.4004,14723.14882,14615.36928,14681.89006,-416.4805,14652.26408,-651.3896,-1.756512824,-0.02494894696,-1470624.736,83.2,0.23
20090113,733786,13668.0498,13930.2695,14118.9297,13644.54,348088.56,-37.06593291,-118.4283837,474.3897,14726.20226,14525.14837,14615.84699,-1895.2598,14283.97208,-552.7402,-3.638499159,-0.03986162762,-1765047.404,84.25,0.23
20090114,733787,13704.6104,13807.0303,14019.0303,13674.96,153766.88,-96.43740465,-107.1346611,350.9805,14733.69573,14447.0019,14562.75803,-1804.8994,14027.40216,-479.5292,-3.380742248,-0.04746279934,-2132761.512,84.28,0.23
20090115,733788,13242.96,13136.2305,13300.75,12904.0498,414620.4,-178.6813258,-170.6308576,800.5606,14710.49843,14332.33124,14448.30598,-1744.5,13792.81212,-1085.5205,-6.635436668,-0.1196484997,-1881593.062,84.62,0.23
20090116,733789,13255.5098,13278.9697,13423.2402,13113.4502,346710.96,-240.0800682,-131.2489109,309.79,14641.67688,14229.77682,14269.576,-1160.4004,13568.426,-979.9902,-7.488377431,-0.1482846425,-2175752.045,84.04,0.23
20090119,733792,13339.9902,13414.0898,13519.1797,13097.5,219442.88,-278.7093637,-104.4226601,421.6797,14587.3219,14145.03524,14047.24406,-1037.4502,13442.22404,-1047.4903,-6.290680341,-0.1398831832,-2259176.241,85.03,0.23
20090120,733793,12959.7695,12854.4004,13160.8701,12816.25,252157.36,-336.1293021,-113.8018736,523.7402,14486.63072,14032.15279,13792.27003,-1011.2305,13300.56798,-2083.0401,-9.923287125,-0.1352924712,-2013163.676,86.13,0.23
20090121,733794,12583.6299,12534.5996,12762.54,12439.1299,330394.8,-407.2913382,-123.5864665,520.6396,14370.08185,13894.19823,13551.88702,-1084.4199,13076.37188,-2979.6797,-19.14554023,-0.1271012565,-1794459.499,85.46,0.23
20090122,733795,12657.9902,12844.3701,12895.25,12657.0996,187827.86,-452.4716976,-96.9302413,311.6201,14289.29726,13776.46413,13376.09502,-1046.6202,12959.37792,-2851.5196,-18.38562041,-0.1195936239,-1988167.022,85.56,0.23
20090123,733796,12578.5996,12542.0098,12734.7998,12469.8398,219815.82,-489.0461958,-97.42474676,264.96,14194.3607,13662.38179,13196.21094,-664.3604,12823.99588,-2408.8604,-16.07250595,-0.09966361749,-1909105.648,85.58,0.23
20090129,733802,13154.4297,13560.0703,13560.0703,13109.2695,266227,-466.1930887,-28.92072026,981.4707,14118.36915,13614.0054,13114.55391,-88.5303,12786.88378,-1261.4805,-12.23042664,-0.03757815544,-2272502.153,85.38,0.23
20090130,733803,13278.21,12958.0801,13390.1201,12899.5703,368933.68,-433.101279,-28.62600502,490.5498,14034.43417,13582.02489,13075.56993,35.25,12850.57188,-1099.2304,-11.40453419,-0.03111364625,-1971015.524,85.84,0.23
20090202,733806,12861.4902,13194,13239.5,12733.3496,200549,-435.4816255,-55.79264182,544.8604,13933.03727,13513.40254,12991.25791,-394.0196,12906.14394,-1109.5098,-10.78266983,-0.02880547853,-1973211.834,85.95,0.04
20090203,733807,12776.8896,12991.4902,13065.9697,12729.04,156224.88,-439.1325816,-62.7018582,336.9297,13842.6288,13443.25845,12944.65087,-563.1006,12929.92382,-891.1602,-11.13237653,-0.03610726462,-1980457.235,84.88,0.04
20090204,733808,13063.8896,13029.4199,13108.7402,12975.2998,207087.1,-414.0940705,-14.36307025,331.8506,13782.68649,13407.12808,12925.48885,104.1201,13026.98182,-640.7208,-6.492809391,-0.02069721161,-1990833.333,85.7,0.04
20090205,733809,13178.9004,13084.79,13492.5303,13018.6396,338498.24,-380.5833319,43.00986233,473.8907,13742.61381,13385.39211,12909.37987,595.2705,13031.87596,-64.0596,-3.578779761,0.01662740391,-1994745.379,86.09,0.04
20090206,733810,13655.04,13535.7598,13660.2402,13322.6201,242815.68,-312.0087016,143.3663691,481.3398,13722.26383,13411.07286,12978.90692,997.0498,13107.24196,399.5302,-0.3617060139,0.07846261161,-1801746.195,85.29,0.04
20090209,733813,13769.0596,13865.5898,13865.5898,13561.54,269295.56,-245.6309041,156.8674705,304.0498,13700.74764,13445.16684,13097.44989,1190.46,13288.75584,429.0694,3.972673783,0.08069319418,-1894388.497,84.88,0.04
20090210,733814,13880.6396,13787.1201,13976.3096,13663.4102,195790.04,-181.9253259,150.4859719,312.8994,13687.09916,13486.64043,13219.71483,1019.1494,13509.50584,920.8701,4.715999682,0.09380259394,-2001080.419,85.58,0.04
20090211,733815,13539.21,13546.1396,13600.0195,13363.0596,180834.72,-157.1768743,72.30048218,517.58,13654.47337,13491.64706,13315.77587,762.3204,13604.56992,955.5801,1.493402896,0.028419701,-2113244.042,85.71,0.04
20090212,733816,13228.2998,13439.5801,13478.6602,13174.0098,175597.54,-160.7978256,25.65282542,365.2002,13584.68453,13466.56637,13323.16288,164.4102,13614.4498,570.3096,2.072029908,-0.003758804839,-2144851.802,86.1,0.04
20090213,733817,13554.6699,13314.8096,13576.3203,13314.0195,154668.68,-135.7670778,56.92499312,348.0205,13507.42916,13474.95718,13350.80887,375.7695,13594.37578,976.0703,7.716692304,0.05113954859,-1041860.107,86.11,0.04
20090216,733820,13455.8799,13559.8203,13559.8203,13257.3496,135758.57,-122.4895736,35.92755707,302.4707,13428.4434,13473.1403,13410.24784,-199.1601,13531.73984,301.4502,6.303446972,0.05046049051,-735888.7293,86.46,0.04
20090217,733821,12945.4004,13195.5098,13195.5098,12933.9102,235324.64,-151.4130895,-81.90712611,521.9697,13349.90264,13422.87935,13427.09892,-823.6592,13344.692,-332.8096,2.916070244,-0.009069978669,-824996.0532,87.76,0.04
20090218,733822,13016,12783.79,13031.2803,12712.3301,227448.44,-166.7165815,-95.39895622,318.9502,13296.05994,13384.12894,13422.30996,-864.6396,13240.05,154.5098,1.201336685,-0.01236069741,-323100.1954,88.14,0.04
20090219,733823,13023.3604,12873.0996,13055.7197,12788.0801,158714.7,-176.2194384,-76.81104379,267.6396,13243.97994,13349.77003,13406.75596,-515.8496,13199.06212,246.4708,1.929035999,-0.04625981323,-41586.52737,87.5,0.04
20090220,733824,12699.1699,12719.1396,12816.79,12669.5703,205333.16,-207.5178484,-121.4783339,353.7901,13195.0634,13287.80811,13311.16895,-529.1299,13027.96212,-364.7197,-2.79181554,-0.07770245253,-23667.05287,86.62,0.04
20090223,733827,13175.0996,12777.96,13207.9805,12777.96,193111.22,-191.7086169,-52.36344876,508.8106,13176.10378,13277.07397,13251.77295,-379.5703,12971.80606,-3.8008,-0.02884003889,-0.05082906987,43127.38666,87.33,0.04
20090224,733828,12798.5195,12789.29,12814.3701,12634.8398,213484.66,-207.1783311,-112.1296036,540.2598,13141.25413,13231.49735,13143.56094,-657.3604,12942.42988,-856.5205,-6.272559436,-0.05470706932,80358.31653,86.89,0.04
20090225,733829,13005.0801,12979.8604,13148.3096,12858.2803,177906.54,-200.4597022,-48.67557656,349.7901,13132.1049,13209.93381,13090.14795,59.6797,12940.2459,-763.9795,-5.548523445,-0.01687440589,134389.8699,87.86,0.04
20090226,733830,12894.9404,13070.4102,13071.5801,12691.96,197460.84,-201.6974511,-64.61669615,379.6201,13118.23685,13179.93443,13056.81201,-121.0596,12914.5619,-985.6992,-7.10125202,-0.04867174965,-33979.62811,87.8,0.04
20090227,733831,12811.5703,12929.9902,13032.2998,12799.8096,269838.08,-207.0192572,-59.21149822,232.4902,13097.913,13144.85214,12982.50205,-211.7901,12937.04198,-727.6397,-5.374314306,-0.04788312654,-221512.0433,88.15,0.04
20090302,733834,12317.46,12929.9902,13032.2998,12296.8604,219479.28,-248.2457758,-141.6714547,735.4394,13073.20879,13066.05288,12868.66006,-381.7099,12765.51406,-910.8398,-6.88553944,-0.04850683491,-257314.4174,88.91,0.37
20090303,733835,12033.8799,11967.0703,12192.3496,11849.1699,234279.68,-300.3385175,-240.5536072,468.2901,13052.06456,12967.7507,12777.50801,-1141.2197,12612.58614,-1520.79,-11.21967566,-0.07545483251,-242060.8644,89.07,0.37
20090304,733836,12331.1504,11880.1699,12423.6904,11880.1699,288280.96,-314.0153719,-150.0021095,543.5205,13039.4938,12907.1221,12709.02305,-467.3691,12477.8002,-1124.7295,-8.358646988,-0.05315141244,236694.2574,88.48,0.37
20090305,733837,12211.2402,12488.3301,12488.3301,12163.5498,266796.6,-330.7178194,-109.305431,324.7803,13025.36459,12840.84763,12627.81103,-793.8399,12341.06016,-734.1602,-5.671205041,-0.03842217278,-231690.1475,89.1,0.37
20090306,733838,11921.52,12031.38,12146.16,11921.52,417809.44,-363.1465014,-138.6169956,289.7202,12977.94499,12753.29262,12550.04604,-973.4204,12163.0501,-1094.48,-8.40872772,-0.09514763744,-304271.092,88.59,0.37
20090309,733841,11344.5801,11872.46,11927.8896,11344.5801,207152.52,-430.4388625,-173.9749379,583.3095,12903.57461,12619.12952,12366.99409,-1466.9902,11968.47412,-1678.7803,-12.89053093,-0.1136021553,-392234.4284,89.17,0.37
20090310,733842,11694.0498,11542.8799,11747.1104,11542.8799,184568.12,-450.3775868,-122.0979894,402.5303,12858.67305,12531.02669,12256.54712,-623.4102,11900.5081,-1005.1201,-7.914848828,-0.1008090907,-309112.2472,88.62,0.37
20090311,733843,11930.6602,12228.2197,12228.2197,11904.6104,268584.96,-441.9916827,-57.81202598,534.1699,12826.12577,12473.84893,12149.10513,-103.2197,11820.41006,-1244.4394,-9.445388937,-0.07477973299,-623299.4232,87.63,0.37
20090312,733844,12001.5303,11905.4697,12040.8398,11848.5,145747.97,-424.7311324,-58.27742007,192.3398,12785.2658,12428.8662,12059.76412,-329.6201,11778.46808,-796.9892,-6.227198388,-0.06322722204,-636294.3357,87.36,0.37
20090313,733845,12525.7998,12395.1797,12525.7998,12303.7002,285784.28,-364.5456,25.8044769,524.2695,12760.14654,12438.09797,12031.18707,314.5596,11899.32404,-479.2803,-3.685331396,0.01663285406,-382723.9517,87.26,0.37
20090316,733848,12976.71,12657.8701,12976.71,12615.4502,277929.5,-277.2672826,92.08135041,450.9102,12734.05693,12489.39436,12097.11207,1055.19,12225.75002,81.7696,0.6341215815,0.07265555753,-195947.3361,87,0.37
20090317,733849,12878.0898,12995.8799,13226.3096,12878.0898,289696.36,-213.5942318,115.6525211,348.2198,12699.78886,12526.41297,12181.53306,1533.5097,12462.55802,66.5195,0.5192142606,0.04247053783,-288652.7954,86.88,0.37
20090318,733850,13117.1699,13052.9502,13167.2002,13020.7998,176849.36,-142.2018994,125.6111605,289.1104,12670.42464,12582.67554,12260.13501,1423.1201,12699.85996,799.7099,6.492490335,0.06906441762,-89296.49822,84.1,0.37
20090319,733851,13130.9199,13205.1699,13205.1699,12947.9004,204096.44,-83.55033523,117.063956,257.2695,12654.72117,12634.88928,12352.10298,1200.2597,12925.73788,1097.04,9.11626183,0.09210321205,-289636.7165,83.07,0.37
20090320,733852,12833.5098,13157.9004,13157.9004,12797.0996,207334.8,-60.3711367,81.3659977,360.8008,12639.53694,12653.80552,12443.30196,831.9795,12987.27988,502.3594,4.073905384,0.1160189008,-429396.5409,83.71,0.37
20090323,733855,13447.4199,13001.5498,13451.0195,13001.5498,267986.38,7.450079656,111.3523692,617.5097,12635.41194,12729.38785,12653.58594,921.6201,13081.42186,1236.1797,10.12329362,0.1303871012,61432.16828,83.47,0.37
20090324,733856,13910.3398,13773.1699,13952.9805,13538.1602,291300.7,97.42954228,140.6690727,505.5606,12652.89117,12841.85946,12875.21494,933.6298,13287.87186,1988.8198,16.68260255,0.1423171273,-7835.165794,84.1,0.37
20090325,733857,13622.1104,13754.7695,13892.8799,13567.4502,318613.76,143.8233054,108.5091828,342.8896,12678.91848,12916.16907,13044.35996,744.0206,13388.85996,2277.5303,20.075933,0.1189668893,-226822.9307,83.77,0.37
20090326,733858,14108.9805,13821.2803,14132.0898,13819.0996,482172.8,217.3713237,126.3948559,509.9794,12720.95619,13029.77016,13255.10498,991.8106,13584.47208,2414.9307,20.65093566,0.1122108504,244242.2367,84.12,0.37
20090327,733859,14119.5,14257.5596,14257.5596,13955.6602,339691.52,273.3564113,125.7690738,301.8994,12763.1154,13133.55396,13414.475,988.5801,13841.67012,2188.8398,18.34634264,0.08093700202,-89445.07334,85.14,0.37
20090330,733862,13456.3301,13893.1504,13893.1504,13413.4805,288551.96,261.2017567,56.95417608,706.0195,12792.23695,13164.29454,13462.43701,622.8203,13843.45216,1454.7998,12.12178584,0.04297161973,-363195.3377,85.67,0.37
20090331,733863,13576.0195,13545.3604,13696.6904,13428.3096,285488.88,258.2500934,44.51501061,268.3808,12807.65695,13203.50644,13532.22998,128.5996,13776.5881,1050.2197,8.384452225,0.03379853719,-346051.844,85.6,0.37
20090401,733864,13519.54,13746.1797,13788.4102,13411.79,275337.24,248.4890284,34.88742033,376.6202,12835.3885,13233.60488,13572.46699,-390.7998,13756.07402,542.83,4.183109586,0.02874506825,-420470.954,85.47,0.001
20090402,733865,14521.9697,13963.3398,14533.3398,13953.5596,340281.56,317.9755886,144.472384,1013.7998,12893.73041,13356.30629,13711.57197,899.8593,13838.67186,1643.8799,12.76493584,0.1162693446,44840.38865,84.3,0.001
20090403,733866,14545.6904,14547.5195,14644.8203,14392.1904,307865.12,370.685222,152.4371903,252.6299,12957.2208,13469.58097,13882.79003,436.7099,13923.90994,1428.5205,10.89046274,0.07550487256,225410.5091,84.17,0.001
20090406,733869,14998.04,14920.8398,15147.0596,14778.5098,255528.04,443.8424786,176.2842677,601.3692,13041.31578,13615.14849,14037.85204,889.0595,14232.25192,1867.1201,14.3389932,0.07252282298,233326.8765,84.73,0.001
20090407,733870,14928.9697,14922.0898,14994.7598,14743.71,255888.62,490.5915021,132.1560819,254.33,13141.75847,13740.27432,14139.71503,809.4697,14502.84196,2095.4599,13.69325084,0.08753847896,1141.244163,85.23,0.001
20090408,733871,14474.8604,14715.7002,14715.7002,14276.3496,294478.92,485.4022003,68.12304206,652.6201,13235.64233,13810.2349,14224.99003,1018.5303,14693.90604,1027.4405,12.78956907,0.02527692081,67336.5426,85.2,0.001
20090409,733872,14901.4102,14677.8496,14987.4102,14656.1602,260934.02,509.8316237,101.7327778,512.5498,13334.49848,13914.15636,14304.233,1325.3907,14769.79414,991.0704,10.81241094,0.05247222843,447770.2425,85.66,0.001
20090414,733877,15580.1602,15302.1396,15596.3398,15140.3896,364304.64,577.3067374,151.8649448,694.9296,13464.07232,14072.82339,14450.29902,1034.4698,14976.6881,1958.0498,10.42725731,0.1363163198,857376.5977,84.78,0.001
20090415,733878,15669.6201,15344.5898,15669.8496,15213.3896,252945.02,630.7292632,134.0225374,456.46,13608.23002,14224.89927,14671.62802,740.6504,15111.00412,1560.6396,10.97857644,0.1336088933,900874.5563,84.95,0.001
20090416,733879,15582.9902,15928.8203,15977.1299,15517.3896,268495.6,658.4860732,130.5779641,459.7403,13771.24579,14354.24126,14872.32509,1108.1298,15241.80822,1463.4902,15.8041612,0.1324168323,945868.8051,85.19,0.001
20090417,733880,15601.2695,15956.46,15956.46,15560.4004,309578.68,674.1869247,109.8591866,396.0596,13921.52347,14473.00586,15080.49804,699.8593,15467.09004,2144.9394,14.91784834,0.06918025485,595444.1608,85.88,0.001
20090420,733883,15750.9102,15574.3203,15878.4004,15382.96,256599.4,690.7422696,91.98461743,495.4404,14068.45617,14594.71103,15203.39209,849.5,15636.99004,2174.8907,16.50477901,0.07651747008,518829.9117,86.67,0.001
20090421,733884,15285.8896,15065.5898,15332.2695,15065.5898,242681.12,658.7456142,39.44371459,685.3204,14194.77768,14660.53756,15277.41201,384.4794,15578.13592,1766.3496,5.260442735,0.01883106627,474010.4493,86.5,0.001
20090422,733885,14878.4502,15328.8301,15396.2803,14830.5898,306984.08,593.6676487,5.658464354,565.6905,14285.26423,14681.29115,15265.45303,-701.71,15419.90194,356.4805,2.28768653,-0.00338399106,327595.8867,86.28,0.001
20090423,733886,15214.46,14958.2402,15222.2002,14867.5898,200829.36,562.719396,-0.4477469041,354.6104,14371.33154,14732.06913,15294.00206,-455.1601,15346.1959,668.7696,1.912324197,0.04861162342,395126.5283,85.42,0.001
20090424,733887,15258.8496,15217.3701,15367.4805,15062.29,179201.84,535.6004836,12.48875969,305.1905,14462.89922,14782.2387,15372.40098,-324.1406,15277.71192,260.8096,5.416212511,0.02342505558,478386.3092,84.76,0.001
20090427,733890,14840.4199,15160.6904,15160.6904,14798.9004,233166.12,474.8707557,-58.35749435,459.9492,14529.17807,14787.77977,15366.30195,-760.8496,15095.61386,-88.5498,-0.4092921353,-0.04747963375,458390.2582,85.72,0.001
20090428,733891,14555.1104,15057.25,15078.6299,14464.7803,281852.48,399.1191199,-99.3279023,613.8496,14583.95463,14765.62078,15263.79697,-1195.7998,14949.45802,80.25,-2.323939784,-0.07112550865,-38010.14798,85.2,0.001
20090429,733892,14956.9502,14767.9199,14983.6602,14714.5098,241372.96,367.2767782,-60.6235485,428.5498,14665.62541,14783.84263,15192.52998,-328.9394,14965.15802,55.54,0.3727164024,-0.04017457445,35186.14407,84.66,0.001
20090430,733893,15520.9902,15369.1104,15587.29,15204.0996,293289.66,383.1382282,45.10262183,630.3398,14745.37812,14854.04716,15186.32998,642.54,15026.46406,-59.17,-0.3797778665,-0.005145690227,281313.8803,84.79,0.001
