Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20130719,735434,14909.76,14589.91,14953.29,14413.28,2693929728,313.2745782,91.96995985,540.01,13744.045,14162.03846,14623.764,14490.021,117.33,534.35,3.801698403,0.01918723282,83601529.84,82.61,0.11364
20130722,735437,14770.02,14658.04,14770.02,14514.29,1774685440,312.5939729,84.75072067,255.73,13829.14731,14209.27671,14654.122,14524.828,151.79,639.11,4.558907135,0.03743338127,59872150.29,82.23,0.11364
20130723,735438,14555.36,14778.51,14820.18,14549.06,1630694912,318.1085531,95.83057131,271.12,13909.60846,14263.4894,14690,14591.745,272.26,468.54,3.274220701,0.0206793513,73860563.13,82.01,0.11364
20130724,735439,14719.64,14731.28,14751.87,14630.68,1430278272,315.0362891,82.24318364,147.83,13974.92231,14308.04089,14713.248,14617.583,132.16,621.94,4.408002075,0.0213613481,73937161.51,82.27,0.11364
20130725,735440,14747.21,14562.93,14748.77,14533.21,1582161920,295.6094579,38.58498291,215.56,14034.755,14332.31604,14664.134,14632.216,-52.11,90.03,0.6220591588,0.006204108651,68215775.2,81.79,0.11364
20130726,735441,14339.39,14129.98,14376.01,14114.52,1960527360,242.4829155,-147.622405,448.41,14068.78423,14313.04594,14572.148,14597.956,-678.52,-286.62,-1.988124801,-0.0259384748,35535604.14,81.65,0.11364
20130729,735444,13899.27,13661.13,13953.85,13661.13,1846593152,160.6950783,-264.7233349,468.85,14093.65154,14250.95871,14372.766,14513.444,-928.78,-811.45,-5.606809567,-0.064249763,34930940.06,81.71,0.11364
20130730,735445,13634.2,13869.82,13909.45,13613.78,1833999104,111.4326409,-183.2406635,295.67,14118.255,14214.65978,14191.028,14440.514,-788.22,-636.43,-4.387281344,-0.05098993913,54237218.42,81.84,0.11364
20130731,735446,13733.55,13668.32,13836.03,13644.21,1864969472,55.4927524,-150.2617131,225.61,14141.545,14162.62742,13978.436,14345.842,-1110.19,-837.93,-5.776337785,-0.07699496911,63104511.69,81.67,0.11364
20130801,735447,13674.5,14005.77,14005.77,13645.61,1956839040,37.95189673,-90.92905443,360.16,14181.40769,14147.68862,13867.004,14265.569,-725.51,-593.35,-4.064286067,-0.04003725863,67969094.78,82.36,0.11364
20130802,735448,14178.66,14466.16,14466.16,14146.92,1934936192,60.50282866,0.7756675453,460.39,14244.18269,14178.01923,13934.24,14253.194,-96.77,-148.88,-1.018676651,-0.01309042682,66792761.82,81.92,0.11364
20130805,735451,14318.21,14258.04,14370.98,14225.5,1340707072,60.87928154,-9.656993132,240.66,14284.35538,14185.64025,14053.622,14213.194,128.06,-550.46,-3.717189452,-0.03521802942,55173726.88,81.84,0.11364
20130806,735452,14237.1,14401.06,14401.06,14031.61,1539557632,71.88944513,-7.251781287,369.45,14312.19154,14206.15642,14159.87,14175.449,739.93,-188.85,-1.294387697,-0.02241624625,48145512.43,81.62,0.11364
20130807,735453,14155.95,13824.94,14164.7,13824.94,1785004032,33.73809813,-66.37629086,576.12,14311.13154,14169.85009,14191.194,14084.815,-44.88,-833.1,-5.683570245,-0.05067592854,41239883.47,81.27,0.11364
20130808,735454,13779.47,13605.56,14031.14,13556.65,1676979328,-14.03743695,-92.66299457,474.49,14292.16308,14116.10818,14111.152,13989.078,-62.76,-1172.95,-7.936862377,-0.0371139945,29748510.36,81.02,0.11364
20130809,735455,13673.49,13615.19,13754.96,13527.81,1591464192,-50.54023582,-95.90571262,227.15,14275.22577,14068.40169,13940.958,13937.599,-390.58,-1116.09,-7.57632738,-0.003362825769,7877725.354,81.12,0.11364
20130812,735458,13469.7,13519.43,13658.86,13430.64,1177257088,-86.20231201,-102.4085143,228.22,14256.01423,14016.11867,13793.236,13923.429,-946.73,-1043.5,-7.165453655,-0.02526276477,32118864.35,81.45,0.11364
20130813,735459,13696.36,13867,13867,13689.49,1261141120,-85.4339408,-39.1690113,347.57,14238.97692,14001.91689,13686.424,13923.147,-391.04,-262.98,-1.861149131,0.0143275402,32020916,81.77,0.11364
20130814,735460,13936.74,14050.16,14050.16,13747.18,1525948288,-69.24728027,9.037170446,302.98,14236.70077,14006.51147,13731.468,13961.331,-350.9,389.03,2.847714647,0.003159394626,40943399.7,81.71,0.11364
20130815,735461,13845.64,13752.94,13981.16,13711.12,1378151936,-79.48613849,-26.69415619,339.04,14209.01,13982.36181,13760.944,13936.048,-72,-116.88,-0.8426929838,-0.04930264839,21285942.71,81.14,0.11364
20130816,735462,13532.61,13650.11,13739.52,13532.61,1295565696,-94.80517397,-81.43684732,220.33,14179.52962,13950.71878,13767.928,13854.443,44.55,-18.21,-0.1332277851,-0.04263769775,24979706.35,81.29,0.11364
20130819,735465,13669.74,13758.13,13758.13,13589.78,969421248,-97.1098864,-56.9428618,168.35,14152.05077,13932.37699,13815.668,13804.452,142.94,-247.64,-1.768128421,-0.04464463033,29172091.67,81.27,0.11364
20130820,735466,13632.96,13396.38,13730.09,13383.18,1380339584,-126.6664573,-109.711599,374.95,14109.36346,13881.32966,13721.544,13703.984,-123.05,-1069.78,-7.395051624,-0.03099904954,-265.8779015,80.94,0.11364
20130821,735467,13431.28,13424.33,13499.99,13250.36,1482645376,-146.1501928,-120.9786172,249.63,14064.17923,13837.80588,13596.378,13663.923,-442.67,-833.71,-5.847297384,-0.01332028965,-17526640.32,81.32,0.11364
20130822,735468,13314.05,13365.17,13447.33,13238.73,1332070528,-164.4690147,-121.8667575,208.6,14016.10731,13792.79294,13518.824,13639.884,-684.99,-1035.89,-7.19315106,-0.01836331333,1694012.013,81.49,0.11364
20130823,735469,13583.76,13660.55,13774.66,13575.4,1642450816,-153.3840003,-14.9498916,409.49,13971.95538,13780.19837,13520.912,13644.42,-92.39,-164.39,-1.189082918,0.01033047718,15794679.84,81.36,0.11364
20130826,735472,13719.56,13636.28,13741.49,13586.84,1041117824,-144.8872626,-5.434075288,154.65,13935.27731,13766.49186,13496.542,13656.105,-13.83,30.72,0.2257900447,-0.01663806159,-3233521.479,81.39,0.11364
20130827,735473,13551.75,13542.37,13678.79,13517.1,1167780224,-144.0705334,-33.50278452,161.69,13892.36692,13745.14692,13525.74,13623.642,-215.76,-72.82,-0.5348438031,-0.03614122544,-5284723.944,81.14,0.11364
20130828,735474,13285.03,13338.46,13392.57,13188.14,1328140032,-158.0551413,-142.7313616,354.23,13836.98038,13706.41484,13508.566,13552.472,-57.92,-180.97,-1.338591938,-0.03013755604,11712251.78,81.43,0.11364
20130829,735475,13382.95,13459.71,13463.14,13364.82,1214353152,-157.53818,-72.38765891,124.68,13788.07385,13682.91914,13527.474,13523.149,35.38,-407.29,-2.937116896,-0.01394860554,36893464.97,81.97,0.11364
20130830,735476,13573.24,13388.86,13615.98,13335.91,1566970368,-160.9896983,-59.42423202,280.07,13742.91731,13654.9135,13473.136,13497.024,23.69,-661.3,-4.706707966,-0.02684013016,41600354.04,82.04,0.11364
20130902,735479,13438.07,13572.92,13613.48,13407.53,1125952384,-147.1763899,-17.28586741,224.62,13721.49192,13647.1046,13460.464,13478.503,-87.63,-180.02,-1.308956485,0.01300678115,34357584.29,82.24,0.11364
20130903,735480,13748.68,13978.44,13978.44,13748.68,1624300416,-102.3275997,156.355125,405.52,13733.69615,13678.66035,13547.678,13536.709,342.16,328.33,2.405328602,0.03964033183,56942573.57,82.39,0.11364
20130904,735481,13875.17,14053.87,14056.88,13843.61,1384204544,-60.00632411,174.5422963,213.27,13740.775,13714.3946,13690.76,13599.663,511.5,295.74,2.149565384,0.04900429561,50542168,82.18,0.11364
20130905,735482,14140.2,14064.82,14156.5,13981.52,1466227456,-25.29129257,161.0723357,174.98,13756.025,13747.76845,13811.782,13669.628,726.36,668.44,4.989706174,0.02874334688,26800197.99,82.64,0.11364
20130906,735483,14088.41,13860.81,14099.13,13834.52,1398612736,-14.07898817,97.9048621,264.61,13750.44962,13758.53431,13906.172,13689.654,401.1,436.48,3.25140994,0.01619890901,20315373.16,82.15,0.11364
20130909,735486,14141.67,14205.23,14251.46,14117.68,1735463936,22.34112483,141.4632341,390.65,13740.41385,13801.07676,14032.634,13746.549,816.37,840.06,6.285441936,0.04666309521,21728230.7,81.83,0.11364
20130910,735487,14318.72,14423.36,14441.81,14296.78,2098983552,68.02148544,150.3369492,236.58,13746.77231,13860.34183,14121.618,13834.648,850.44,762.81,5.584035782,0.07521825705,54262860.56,81.83,0.11364
20130911,735488,14511.74,14425.07,14561.46,14422.72,1699954816,103.1721784,139.3890901,138.74,13747.69577,13914.12547,14195.858,13943.309,446.63,788.79,5.784495478,0.06692237889,49789812.39,81.51,0.11364
20130912,735489,14397.9,14387.27,14455.37,14321.57,1184140160,126.5207592,103.3265916,133.8,13769.32385,13959.18685,14260.348,14036.065,333.4,844.9,6.238937498,0.06939537522,52933678.96,81.51,0.11364
20130913,735490,14316.7,14404.67,14439.93,14233.12,1806689536,144.7600089,85.31601636,206.81,13800.05885,14001.61382,14369.12,14137.646,339.85,1066.21,7.993501499,0.05774169072,58053439.34,81.52,0.11364
20130917,735494,14456.99,14311.67,14474.53,14311.67,1212658304,149.9815293,76.03927213,162.86,13826.84654,14031.14298,14390.408,14211.521,106.44,922.81,6.892371718,0.02328379567,35109563.86,81.14,0.11364
20130918,735495,14411.55,14505.36,14625.97,14396.41,1558527232,167.814327,93.88522313,314.3,13864.76692,14076.3065,14406.808,14264.213,82,932.44,6.869855565,0.03112573559,35766147.11,80.23,0.11364
20130919,735496,14680.4,14766.18,14766.18,14581.79,1746261760,200.679632,121.2886241,260.82,13899.35077,14142.00874,14475.03,14335.444,342.82,1193.26,8.791475968,0.04749772792,48620878.73,80.38,0.11364
20130920,735497,14801.64,14742.42,14816.65,14702.25,1624761344,222.2464706,122.1800648,114.4,13925.97615,14199.19077,14546.06,14403.204,319.06,1169.5,8.616421522,0.05980090107,32852927.04,80.44,0.11364
20130924,735501,14626.04,14732.61,14767.72,14607.27,1149492864,235.828279,106.105308,160.45,13963.65577,14249.9926,14611.648,14490.384,345.34,678.74,4.829559402,0.03579678007,35397973.43,80.59,0.11364
20130925,735502,14713.03,14620.53,14737.98,14620.53,1510194944,234.8409405,86.25569947,117.45,14000.97962,14285.28187,14673.42,14531.914,215.86,555.71,3.951063718,0.01348583122,32917557.34,80.34,0.11364
20130926,735503,14553.06,14799.12,14799.12,14410.52,1566484864,245.6376303,77.12063838,388.6,14041.01769,14334.21884,14732.172,14569.49,394.45,938.31,6.769517799,0.0252751515,43249264.56,80.54,0.11364
20130927,735504,14803.99,14760.07,14817.5,14699.21,1621242752,248.1821864,94.38321602,118.29,14093.46731,14374.77609,14730.95,14602.99,448.4,554.84,3.905885368,0.02525733279,33965334.89,80.27,0.11364
20130930,735507,14530.62,14455.8,14619.24,14425.82,1572932736,223.0752468,-12.98822634,334.25,14133.13923,14382.49265,14673.626,14609.843,-49.56,32.44,0.224912919,0.003536988614,21551203.28,80.23,0.11364
20131001,735508,14517.98,14484.72,14642.97,14471.7,1529504000,203.1694081,-10.78142472,187.17,14176.19885,14392.22859,14624.048,14617.848,-20.64,61.36,0.4254209837,0.0119470725,24187448.25,80.19,0.11364
20131002,735509,14492.47,14170.49,14569.2,14114.54,1735275776,160.191564,-126.6832506,454.66,14195.81192,14371.11063,14534.04,14603.73,-334.87,-252.87,-1.753197591,-0.02308594892,12576070.49,79.9,0.11364
20131003,735510,14140.11,14157.25,14219.89,14082.31,1452910976,123.6377367,-156.0081381,137.58,14215.84923,14350.74295,14405.666,14568.919,-348.11,-266.11,-1.844993122,-0.04123815367,10914898.77,79.75,0.11364
20131004,735511,14029.73,14024.31,14149.77,13944.27,1453257472,82.98482084,-165.7605401,212.98,14234.38538,14319.6541,14258.514,14494.732,-481.05,-399.05,-2.766692366,-0.04871045595,1050956.82,80.13,0.11273
20131007,735514,14057.79,13853.32,14073.23,13841.93,1460971776,36.54832188,-161.5554849,231.3,14254.18769,14275.24133,14138.018,14405.822,-652.04,-570.04,-3.952199765,-0.05968324689,-1548163.318,79.93,0.11182
20131008,735515,13794.74,13894.61,13929.64,13748.94,1636820736,3.043733556,-140.8771581,180.7,14270.91462,14238.99073,14019.996,14322.022,-847.81,-530.46,-3.67734784,-0.04965073086,125878.2042,80.01,0.11091
20131009,735516,13789.89,14037.84,14037.84,13751.85,1620950272,-11.81523147,-97.51110538,285.99,14295.87538,14219.83351,13993.466,14263.753,-694.77,-349.43,-2.4287443,-0.05144089649,-2063675.837,80.37,0.11091
20131010,735517,14097.62,14194.71,14200.31,14077.03,1432059136,-10.80837807,-43.17022459,162.47,14319.79038,14217.4408,14000.958,14203.312,-425.82,-209.96,-1.457582853,-0.03830334138,-2383716.126,80.48,0.11091
20131011,735518,14376.89,14404.74,14447.87,14320.3,1699229952,6.858169506,15.56692009,253.16,14336.18654,14235.27882,14077.044,14167.779,-394.38,0.07,0.0004859535137,-0.003532146267,7642290.439,80.42,0.11091
20131015,735522,14510.27,14441.54,14510.37,14415.76,1255809152,23.55693846,37.96538631,105.63,14351.09692,14254.92274,14194.688,14166.353,-14.26,-63.82,-0.4399752919,-0.002981072468,10549330.41,80.44,0.11091
20131016,735523,14433.64,14467.14,14493.67,14417.61,1161900800,38.41372966,45.08822908,76.06,14366.57077,14275.13391,14309.194,14164.595,572.53,-275.28,-1.867264669,0.02050508946,7421491.992,80.46,0.11091
20131017,735524,14640.08,14586.51,14664.22,14492.67,1356191360,59.13829564,82.24433039,197.08,14394.48231,14304.78877,14418.928,14206.197,548.67,-146.1,-0.9916776457,0.02942856105,-11957783.28,79.66,0.11091
20131018,735525,14589.6,14561.54,14610.09,14503.09,1200534144,72.70964169,84.39550971,107,14408.18654,14329.24127,14492.294,14246.626,366.83,-58.99,-0.4034737455,0.03689376261,-4486589.767,79.61,0.11091
20131021,735528,14624.03,14693.57,14727.85,14624.03,990640192,93.04617046,111.5591582,166.31,14418.57923,14363.93924,14550.06,14313.552,288.83,-105.55,-0.7132180832,0.05718487747,3089611.462,79.7,0.11091
20131022,735529,14677.08,14713.25,14747.77,14641.78,992093696,109.4889076,108.0830074,105.99,14429.66308,14397.20694,14604.402,14399.545,308.51,-46.82,-0.3172071677,0.05563964454,-1209831.426,79.26,0.11091
20131023,735530,14784.41,14426.05,14799.28,14426.05,1534578944,98.21311577,59.12056134,373.23,14431.15462,14399.95389,14596.184,14452.689,-15.49,-29.75,-0.2057997482,0.02691034621,-5123671.682,79.28,0.11091
20131024,735531,14344.74,14486.41,14499.52,14273.71,1448856704,93.0746109,21.89638263,225.81,14434.29846,14408.18781,14576.164,14497.546,19.27,591.8,4.259205548,0.02013611378,-2402691.965,79.19,0.11091
20131025,735532,14439.14,14088.19,14442.12,14088.19,1390095744,56.22119984,-40.18518891,398.22,14425.70308,14377.71183,14481.494,14486.894,-498.32,50.35,0.3586734141,-0.02197540532,-24310384.43,79.21,0.11091
20131028,735535,14261.65,14396.04,14400.32,14194.42,1094708352,51.26458206,-15.97521749,312.13,14421.49846,14379.45737,14421.988,14486.024,-165.5,201.33,1.418345285,-0.00315063352,-8754576.06,79.33,0.11091
20131029,735536,14288.72,14325.98,14395.96,14224.59,1356277760,41.20814839,-39.6233741,171.45,14404.56769,14374.36428,14344.534,14474.468,-367.59,-78.76,-0.5467644678,-0.009757284439,-13440566.66,79.62,0.11091
20131030,735537,14464.67,14502.35,14526.88,14425.58,1567610624,46.92896932,18.8584494,200.9,14395.33423,14386.5534,14359.794,14477.989,-210.9,97.61,0.6776241709,-0.00576971462,4284217.679,79.7,0.11091
20131031,735538,14474.01,14327.94,14516.08,14324.17,1584464128,36.96324248,-47.0181634,191.91,14379.77,14380.97117,14328.1,14452.132,-98.11,-113.6,-0.7866197095,-0.01604225927,-17694662.31,80.23,0.11091
20131101,735539,14403.07,14201.57,14411.05,14126.41,1708152320,18.65330559,-118.1751469,284.64,14363.65615,14363.88535,14350.776,14416.135,-284.84,-265.57,-1.835677266,-0.03348403417,-23767346.53,80.72,0.11091
20131105,735543,14319.75,14225.37,14323.24,14141.82,1671118080,5.993915645,-104.0350865,181.42,14341.58885,14350.69341,14316.642,14369.315,-170.67,-336.17,-2.30861571,-0.03315922723,-26376470.32,80.7,0.11091
20131106,735544,14155.34,14337.31,14407.69,14130.86,1421853824,4.936970071,-63.86474933,276.83,14325.32885,14349.4188,14318.908,14331.721,11.33,-356.26,-2.42459797,-0.006151371997,-14059889.8,80.51,0.11091
20131107,735545,14355.56,14228.44,14371.56,14222.03,1116249088,-4.632169282,-63.89423374,149.53,14316.58423,14337.89701,14264.126,14311.96,-273.91,-484.81,-3.295057176,-0.01780772462,-11260629.44,80.83,0.11091
20131108,735546,14026.17,14086.8,14122.28,14026.17,1178299136,-23.37548736,-136.9169386,202.27,14301.27962,14313.98301,14215.898,14271.999,-241.14,-339.25,-2.35164858,-9.87E-05,-5637517.589,81.22,0.11091
20131111,735549,14271.48,14269.84,14304.29,14208.13,1135255680,-23.19255437,-44.85244657,217.49,14305.10077,14309.77891,14229.552,14290.164,68.27,-216.57,-1.494987371,-0.008766299621,-5447842.168,81.09,0.11091
20131112,735550,14289.87,14588.68,14588.68,14278.21,1575948544,2.649601722,105.4954059,318.84,14321.69423,14336.34092,14302.214,14309.428,387.11,500.49,3.552550044,0.01800711236,22634821.64,81.15,0.11091
20131113,735551,14527.97,14567.16,14599.53,14490.92,1702036992,21.14941517,149.7639268,108.61,14342.57308,14358.32369,14348.184,14333.546,341.79,171.12,1.188660215,0.004449048408,19729875.05,80.78,0.11091
20131114,735552,14665.75,14876.41,14966.43,14665.75,1901273984,60.07206769,231.3271046,399.27,14381.92269,14407.66524,14477.778,14370.952,539.1,550.43,3.84218043,0.03686843802,18996977.6,80.99,0.11091
20131115,735553,15034.33,15165.92,15203.11,14994.7,2126038272,112.9772562,237.7488817,326.7,14430.81923,14479.87998,14693.602,14454.75,937.48,663.57,4.575603264,0.0635866469,21142496.86,80.81,0.11091
20131118,735556,15253.24,15164.3,15273.61,15106.82,1801394304,153.0104694,184.4845183,166.79,14474.14462,14545.06284,14872.494,14551.023,1077.5,836.36,5.837266209,0.06191713432,7827029.97,80.73,0.11091
20131119,735557,15096.63,15126.56,15163.06,15020.33,1302264832,179.6212151,125.3570744,143.97,14509.985,14600.44352,14980.07,14641.142,856.72,924.99,6.513293953,0.05217643668,19680736.08,80.66,0.11091
20131120,735558,15176.35,15076.08,15209.67,15069.98,1424960640,194.3962299,102.195093,139.69,14535.80577,14645.74223,15081.854,14715.019,487.4,874.51,6.157840295,0.05622416437,4334819.477,81,0.11091
20131121,735559,15176.65,15365.6,15377,15168.47,1681895040,226.8523671,110.2625472,300.92,14571.34654,14714.30012,15179.692,14828.735,798.44,1140.23,8.015468139,0.08322486593,23809533.63,80.98,0.11091
20131122,735560,15513.45,15381.72,15579.39,15307.44,2112680960,250.9816784,108.8796886,271.95,14606.52269,14777.86392,15222.852,14958.227,505.31,1044.41,7.284560353,0.07228580419,16724224.13,80.66,0.11091
20131125,735563,15504.78,15619.13,15619.13,15469.87,1763597952,285.9649089,114.1578529,237.41,14646.23885,14857.98449,15313.818,15093.156,453.21,1390.69,9.774015985,0.06597358496,23599936.04,80.91,0.11091
20131126,735564,15501.95,15515.24,15577.97,15460.97,1567474304,301.8270421,93.33315613,158.16,14682.91962,14920.58026,15391.554,15185.812,350.94,1428.44,10.14027316,0.06110637025,21994820.93,80.62,0.11091
20131127,735565,15414.52,15449.63,15512.76,15414.52,1446536832,305.5811687,76.62018256,100.72,14711.99885,14970.96595,15466.264,15274.059,323.07,1179.79,8.267717087,0.03710250666,41898991.8,80.7,0.11091
20131128,735566,15622.19,15727.12,15729.09,15605.73,1539863040,327.175984,113.9770284,279.46,14750.99385,15042.98062,15538.568,15359.13,651.04,1138.44,7.803584697,0.03568358352,45907142.79,80.55,0.11091
