Date,Ntime,Open Price,High Price,Low price,Closing Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20110525,734648,5389.1,5389.1,5328.7,5348.95,99917758,-82.65,-138.1,66.15,5522.08,5513.843304,5408.96,5443.425,-90,-202.15,-3.64162058,-0.02500843,-754404050.6,75.92,7.45
20110526,734649,5372.75,5422.2,5356.35,5412.35,161608076,-80.23,-100.16,73.25,5503.43,5504.177275,5405.81,5436.045,-8.25,-128.9,-2.326189939,-0.023878444,-661781557,75.58,7.45
20110527,734650,5413.7,5485.8,5413.6,5476.1,117233303,-72.34,-37.55,73.45,5489.76,5501.503249,5403.76,5429.18,48,-88.95,-1.598368388,-0.004164394,-588811965.5,74.76,7.45
20110530,734653,5493.75,5509.3,5458.6,5473.1,100764849,-65.57,-3.88,50.7,5478.35,5498.798178,5421.07,5426.59,-13.25,-13.05,-0.237871732,0.006239608,-620113386,74.92,7.44
20110531,734654,5492,5571.6,5489.7,5560.15,149409715,-52.57,78.98,98.5,5478.09,5504.641208,5454.13,5438.71,173.6,15.4,0.277740205,0.025098244,-420240091.1,74.63,7.4
20110601,734655,5561.05,5597.35,5559.45,5592,98629277,-39.25,126.32,37.9,5480.83,5512.961093,5502.74,5455.85,197.15,93,1.691216585,0.029309728,-207528134.7,74.85,7.39
20110602,734656,5529.9,5568.2,5521.95,5550.35,110949186,-31.69,73.31,70.05,5485.36,5516.521941,5530.34,5468.075,201.4,111.4,2.048189448,0.011530804,-96416578.1,74.32,7.31
20110603,734657,5565.7,5604.95,5507.2,5516.75,101017578,-28.08,67.1,97.75,5483.62,5516.543661,5538.47,5471.115,104.4,96.15,1.773788879,0.023600852,-82178847.64,73.78,7.34
20110606,734660,5504.3,5542.65,5479.85,5532.05,77137320,-23.72,40.69,62.8,5482.67,5518.020455,5550.26,5485.665,55.95,103.95,1.915034727,0.024800933,52075259.55,73.96,7.45
20110607,734661,5509.15,5570.1,5507.8,5556.15,81858402,-18.1,73.2,62.3,5483.42,5521.651841,5549.46,5501.795,83.05,69.8,1.272248398,0.03729201,161825026.3,73.55,7.45
20110608,734662,5535.25,5556.6,5514.9,5526.85,92928675,-15.84,61.39,41.7,5481.51,5522.146903,5536.43,5519.585,-33.3,140.3,2.60463562,0.020717045,220867782.5,73.92,7.4
20110609,734663,5523.55,5540.1,5502.05,5521.05,87033655,-14.34,45.95,38.05,5483.25,5522.042436,5530.57,5530.455,-70.95,126.2,2.339268006,0.008141567,116681731.5,74.18,7.4
20110610,734664,5518.05,5521.45,5457.45,5485.8,84190282,-15.82,9.44,64,5480.3,5518.590776,5524.38,5531.425,-64.55,136.85,2.55844605,0.002315068,95992074.83,74.83,7.39
20110613,734667,5469.85,5496.7,5436.95,5482.8,80104906,-17.04,-9.01,59.75,5479.49,5515.182131,5514.53,5532.395,-33.95,70.45,1.301652702,-0.013911495,129565160.3,74.48,7.35
20110614,734668,5485.6,5520.15,5484.2,5500.5,97840485,-16.39,26.93,37.35,5482.57,5513.783832,5503.4,5526.43,-31.55,24.4,0.445572579,-0.016362661,140483008.4,74.43,7.31
20110615,734669,5494.45,5499.35,5438.95,5447.5,95878889,-19.92,-28.21,61.55,5483.91,5507.471086,5487.53,5511.98,-108.65,-25.6,-0.46774223,-0.018530363,115148166,75.62,7.41
20110616,734670,5419.65,5447.5,5389.8,5396.75,128063494,-26.5,-93.58,57.7,5482.35,5496.926221,5462.67,5496.62,-130.1,-163.4,-2.938769638,-0.021751937,17217946.23,75.4,7.48
20110617,734671,5412.5,5421.15,5355.85,5366.4,97876272,-33.78,-115.22,65.3,5476.35,5484.495152,5438.79,5481.585,-154.65,-225.6,-4.034334764,-0.029943692,22416546.02,74.99,7.65
20110620,734674,5372.2,5377.4,5195.9,5257.9,135334880,-47.76,-205.85,181.5,5469.92,5462.914662,5393.81,5454.17,-227.9,-292.45,-5.269037088,-0.053679256,-2103307.345,75.01,7.76
20110621,734675,5280.8,5322.45,5257,5275.85,107191673,-56.73,-173.23,65.45,5463.97,5445.09898,5348.88,5426.14,-206.95,-240.9,-4.366701409,-0.045414658,39799409.14,74.63,7.74
20110622,734676,5304.65,5310.5,5262.5,5278.3,95769497,-62.92,-160.92,48,5460.43,5429.213363,5315.04,5401.285,-222.2,-253.75,-4.586907204,-0.043968086,32892760.06,74.94,7.72
20110623,734677,5269.1,5330.6,5252.25,5320,89001344,-63.72,-129.67,78.35,5455.82,5418.81209,5299.69,5381.18,-127.5,-236.15,-4.250245224,-0.030223486,37078258.09,75.25,7.72
20110624,734678,5343.4,5477.85,5343.4,5471.25,140100077,-51.56,-19.92,157.85,5455.57,5423.806177,5320.66,5379.725,74.5,-55.6,-1.005997992,-0.002106588,249648515.8,75.58,7.69
20110627,734681,5441.2,5552.65,5434.25,5526.6,143402407,-37.03,38.86,118.4,5458.25,5433.596065,5374.4,5384.105,160.2,5.55,0.100524357,0.004722614,335394013,75.3,7.65
20110628,734682,5548.85,5558.3,5496.35,5545.3,114413706,-23.73,62.63,61.95,5457.51,5444.234535,5428.29,5388.585,287.4,59.5,1.08461847,0.017636557,395256459,75.02,7.6
20110629,734683,5566.5,5608.65,5566.5,5600.45,124593981,-8.64,109.32,63.35,5457.93,5459.112198,5492.72,5403.88,324.6,117.65,2.145801415,0.036372077,398425793.8,74.68,7.64
20110630,734684,5614.5,5657.9,5606.1,5647.4,179224275,7.03,136.99,57.45,5462.78,5477.04437,5558.2,5428.945,369.1,146.9,2.670666303,0.04975741,410936678.5,74.42,7.75
20110701,734685,5705.75,5705.8,5609.75,5627.2,141092473,17.61,134.62,96.05,5468.3,5491.344906,5589.39,5455.025,307.2,179.7,3.298760899,0.065627666,336592103.1,74.3,7.666
20110704,734688,5679.55,5679.65,5633.1,5650.5,103528865,27.56,126.81,52.45,5474.23,5506.502534,5614.17,5494.285,179.25,253.75,4.701903924,0.066303867,147658197.7,74.24,7.59
20110705,734689,5659.85,5659.85,5612.3,5632.1,100776400,33.57,105.42,47.55,5478.02,5518.464197,5631.53,5529.91,105.5,265.7,4.951177698,0.062818487,8302566.498,74.65,7.56
20110706,734690,5622.7,5655.4,5610.75,5625.45,86109914,37.37,95.11,44.65,5482.95,5528.653321,5636.53,5564.625,80.15,367.55,6.990433443,0.054297878,-35451443.33,75.02,7.57
20110707,734691,5633.35,5737.15,5632.95,5728.95,112220298,48.17,123.82,111.7,5493.35,5547.729195,5652.84,5605.52,128.5,453.1,8.588189581,0.044982065,118093206.8,74.92,7.51
20110708,734692,5734.65,5740.4,5651.05,5660.65,129276449,50.64,101.04,89.35,5502.09,5558.483558,5659.53,5624.46,13.25,382.35,7.24380956,0.023681026,-23059386.1,75.08,7.46
20110711,734695,5648.05,5652.9,5601.7,5616.1,78899703,48.45,61.27,58.95,5508.76,5563.970838,5652.65,5633.41,-11.1,296.1,5.565789474,0.012606613,-134049784.7,75.94,7.56
20110712,734696,5556.9,5580.25,5496.95,5526.15,104907108,39,12.76,119.15,5510.04,5560.368853,5631.46,5631.495,-124.35,54.9,1.003427005,-0.013266791,-154056552.7,75.97,7.57
20110713,734697,5542.05,5596.15,5541.4,5585.45,106019573,35.88,31.02,70,5516.94,5562.757534,5623.46,5629.995,-46.65,58.85,1.064849998,-0.01096965,-64297092.37,74.94,7.56
20110714,734698,5569,5653.95,5541.7,5599.8,123015471,34.17,40.14,112.25,5527.09,5566.285388,5597.63,5625.235,-25.65,54.5,0.982814275,-0.004869207,11880827.89,75.2,7.55
20110715,734699,5602.95,5631.7,5562.75,5581.1,80426784,30.96,32.79,68.95,5537.83,5567.696303,5581.72,5620.625,-147.85,-19.35,-0.34550795,-0.012282099,-30967771.6,75.13,7.5
20110718,734702,5581.75,5596.6,5550.95,5567.05,73604991,26.96,14.2,45.65,5553.28,5567.634751,5571.91,5612.28,-93.6,-80.35,-1.422778624,-0.011549866,-95221118.39,75.4,7.73
20110719,734703,5569.85,5627.65,5557.2,5613.55,86555649,27.23,27.24,70.45,5570.17,5572.007632,5589.39,5610.425,-2.55,-13.65,-0.242571794,-0.002115386,32997559.63,75.15,7.68
20110720,734704,5642.05,5645.4,5555.1,5567.05,87093214,23.43,8.11,90.3,5584.61,5571.535476,5585.71,5604.585,40.9,-83.45,-1.476860455,-0.028259978,11486895.92,74.82,7.64
20110721,734705,5554.6,5578.9,5532.7,5541.6,76327640,18.15,-61.3,46.2,5595.69,5568.684478,5574.07,5585.85,-43.85,-90.5,-1.606860674,-0.021031154,59107371.52,73.99,7.63
20110722,734706,5576.95,5642.2,5567.1,5633.95,106781617,21.17,18.68,100.6,5603.82,5574.900242,5584.64,5583.18,34.15,8.5,0.151099023,0.003168292,225380759.5,74.24,7.64
20110725,734709,5633.8,5700.55,5616.7,5680.3,142008190,27,96.02,83.85,5611.51,5584.938315,5607.29,5589.6,99.2,-48.65,-0.849195751,0.027137651,312239998.4,74.11,7.62
20110726,734710,5688.45,5702.25,5560.15,5574.85,134108563,22.84,-5.72,142.1,5612.98,5583.977523,5599.55,5594.47,7.8,-85.8,-1.515726992,-0.001897788,257602112.4,73.5,7.66
20110727,734711,5588.55,5591.7,5521.5,5546.8,122321153,17.09,-111.89,70.2,5610.3,5580.436806,5595.5,5590.605,-66.75,-69.3,-1.233952387,-0.009464624,127034498.2,74.06,8.08
20110728,734712,5492.4,5512.1,5475.65,5487.75,164522151,7.68,-187.76,71.15,5602.32,5571.609491,5584.73,5579.4,-79.3,-38.4,-0.694877989,-0.016726093,-27176645.43,74.13,8.08
20110729,734713,5479,5520.3,5453.95,5482,156128914,-0.25,-170.91,66.35,5595.06,5563.075254,5554.34,5569.49,-59.6,-103.45,-1.852133669,-0.015277391,-123551143.2,73.86,8.04
20110801,734716,5527.5,5551.9,5486.45,5516.8,98962726,-3.67,-107.56,69.9,5588.37,5558.668087,5521.64,5564.465,-117.15,-83,-1.482195793,-0.017235083,-133173528.7,74.32,8.05
20110802,734717,5493.2,5496.3,5433.65,5456.55,110372244,-11.12,-160.29,83.15,5579.59,5548.942555,5497.98,5548.765,-223.75,-124.55,-2.231638924,-0.019848933,-298095908,74.56,8.04
20110803,734718,5402,5422.6,5378.85,5404.8,133223864,-20.96,-197.53,77.7,5568.56,5535.214693,5469.58,5532.54,-170.05,-162.25,-2.914469962,-0.024686011,-403401214.9,73.94,8.05
20110804,734719,5412.4,5434.5,5323.15,5331.8,118482440,-34.25,-203.21,111.35,5548.7,5515.841865,5438.39,5511.56,-215,-281.75,-5.019105557,-0.053630224,-373778107.1,75.29,8.04
20110805,734720,5204.35,5229.65,5116.45,5211.25,196016865,-53.89,-287.37,215.35,5526.23,5486.833116,5384.24,5469.29,-276.5,-355.8,-6.391176655,-0.082574864,-297221843.6,74.6,8.02
20110808,734723,5083.85,5204.2,5054.05,5118.5,188307028,-76.07,-248.72,157.2,5501.35,5451.753771,5304.58,5413.11,-363.5,-423.1,-7.634979067,-0.081858705,-194953650,74.9,8.05
20110809,734724,4947.9,5167,4946.45,5072.85,233869015,-96.21,-217.34,220.55,5478.69,5415.667698,5227.84,5362.91,-443.95,-561.1,-9.959264814,-0.085445662,-67761441.38,73.88,8.05
20110810,734725,5196.55,5197.95,5123.35,5161,158404456,-103.87,-136.56,125.1,5457.47,5391.413631,5179.08,5324.33,-295.55,-519.3,-9.142122775,-0.059541707,-246206101.2,74.82,8.05
20110811,734726,5128,5184.95,5121,5138.3,113043482,-110.49,-119.45,63.95,5434.39,5367.307571,5140.38,5289.385,-266.5,-436.55,-7.830703965,-0.062696096,-120931708.9,74.56,8.05
20110812,734727,5194.4,5194.45,5053.35,5072.95,128834807,-119.64,-116.56,141.1,5408.98,5339.273517,5112.72,5248.48,-258.85,-473.85,-8.542763395,-0.080454249,-182589338.8,74.57,8.03
20110816,734731,5125.75,5132.2,5015.4,5035.8,130896704,-128.4,-115.27,116.8,5382.42,5310.371277,5096.18,5200.38,-175.45,-451.95,-8.235615689,-0.077109162,-244669277.2,74.02,8.05
20110817,734732,5030.3,5112.15,5017.25,5056.6,143342008,-132.15,-100.89,94.9,5354.57,5286.202584,5092.93,5160.385,-61.9,-425.4,-7.759941627,-0.064424216,-288985444.4,73.79,8.03
20110818,734733,5077.95,5078.6,4932.15,4944.15,139816131,-142.55,-110.84,146.45,5323.43,5253.626148,5049.56,5114.32,-128.7,-572.65,-10.38011166,-0.072705278,-450478504.1,74.24,8.05
20110819,734734,4859.3,4893.6,4796.1,4845.65,166702431,-156.92,-135.68,148.05,5288.63,5214.771276,4991.03,5065.705,-315.35,-610.9,-11.19571891,-0.070155913,-448329894,73.99,8.042
20110822,734737,4843.7,4910.05,4808.75,4898.8,123813921,-162.16,-115.47,101.3,5251.87,5184.678774,4956.2,5034.46,-239.5,-506,-9.362048549,-0.042922731,-357281985.4,74.15,8.05
20110823,734738,4925.15,4965.8,4863.8,4948.9,130010440,-160.42,-93.01,102,5215.3,5162.223653,4938.82,5017.5,-124.05,-382.9,-7.181439664,-0.024433997,-380700249.9,73.85,8.03
20110824,734739,4934.35,4962.4,4875.3,4888.9,129410652,-162.02,-93.79,87.1,5181.01,5136.192828,4905.28,4999.105,-146.9,-322.35,-6.185656033,-0.052722341,-375891984.3,74.05,8.03
20110825,734740,4914.65,4915.85,4825.05,4839.6,184913414,-165.35,-104.69,90.8,5145.65,5107.945892,4884.37,4966.965,-217,-278.9,-5.448861971,-0.058132067,-507253185.2,74.26,8.04
20110826,734741,4839.25,4872,4720,4747.8,149717732,-173.4,-124.02,152,5108.65,5073.646284,4864.8,4927.915,-196.35,-325.05,-6.407640675,-0.064094856,-678376038.3,73.71,8.02
20110829,734744,4806.2,4934.4,4806.05,4919.6,145125304,-164.03,-78.32,186.6,5080.53,5058.975209,4868.96,4912.58,73.95,-241.4,-4.677388103,-0.023074785,-628907000.2,73.67,8.07
20110830,734745,4973.25,5016.25,4927.55,5001,181539730,-148.33,-34.82,96.65,5054.74,5053.453761,4879.38,4909.1,102.2,-137.3,-2.672089991,-0.010995531,-464900526.7,73.99,8.06
20110902,734748,5109.8,5113.7,4993.35,5040,195055967,-131.22,5.32,120.35,5033.91,5052.17245,4909.6,4907.44,91.1,-32.95,-0.649523453,0.019017857,-505280146.2,74.7,8.05
20110905,734751,4998.9,5030.3,4964.45,5017.2,162898218,-118.14,-8.64,75.55,5014.53,5048.84174,4945.12,4914.745,128.3,-18.6,-0.369355415,0.034192378,-439021603.8,75.18,8.05
20110906,734752,4993.35,5072.9,4942.9,5064.3,183680006,-102.79,17.02,130,5001.16,5050.313956,5008.42,4936.61,224.7,7.7,0.152276233,0.032679739,-345834041.2,75.89,7.99
20110907,734753,5080.15,5154.5,5076.3,5124.65,193856202,-84.78,84.99,90.2,4996.83,5057.393579,5049.43,4959.195,376.85,180.5,3.650779204,0.034295025,-219340670.3,75.43,7.9
20110908,734754,5139.2,5169.25,5098.25,5153.25,140855342,-67.42,99.2,71,4998.56,5066.522762,5079.88,4979.63,233.65,307.6,6.347961574,0.051297725,-126899861.3,76.26,7.91
20110909,734755,5161.3,5163.75,5046.8,5059.45,158713071,-60.53,62.04,116.95,4997.89,5065.849166,5083.77,4996.685,58.45,160.65,3.279374541,0.04345334,-273647020.4,77.2,8.02
20110912,734758,4981.7,4985.6,4911.25,4946.8,135500219,-63.43,-31,148.2,4987.18,5054.51115,5069.69,5007.405,-93.2,-2.1,-0.042433672,0.040228026,-251488251.6,77.17,8.05
20110913,734759,4977.8,5030.15,4911.05,4940.95,146005268,-65.45,-15.87,119.1,4977.32,5043.695802,5045.02,5026.72,-76.25,52.05,1.064656671,0.004321031,-308610869.9,77.05,8.05
20110914,734760,4965.05,5026.15,4917.4,5012.55,154276761,-60.57,9.18,108.75,4974.3,5040.729535,5022.6,5036.015,-51.75,172.95,3.57364245,0.002304216,-284681086,76.87,8.05
20110915,734761,5062.35,5091.45,4967.45,5075.7,153648925,-51.02,61.1,124,4976.29,5044.060056,5007.09,5043.485,-48.95,327.9,6.906356628,0.007033513,-400634775.3,76.28,8.09
20110916,734762,5123.35,5143.6,5068.1,5084.25,225187238,-42.28,103.54,75.5,4977.67,5047.887669,5012.05,5047.91,-69,164.65,3.346816814,0.013187786,-441768615.3,76.6,8.13
20110919,734765,5068.4,5068.4,5019.25,5031.95,115737842,-39.11,50.2,65,4982.06,5046.369796,5029.08,5049.385,-27.5,30.95,0.618876225,-0.006387852,-545807806.3,77.11,8.3
20110920,734766,5042.55,5149.9,5035.25,5140.2,146599496,-27.56,96.82,117.95,4996.79,5055.306006,5068.93,5056.975,193.4,100.2,1.988095238,0.003025174,-310052803.7,77,8.3
20110921,734767,5153.75,5168.4,5109.85,5133.25,132918171,-18.74,109.53,58.55,5008.52,5062.729244,5093.07,5057.835,192.3,116.05,2.313043132,-0.003881046,-255785038,77.71,8.3
20110922,734768,5054.45,5059.85,4907.75,4923.65,147608376,-28.34,-36.3,225.5,5007.25,5049.483601,5062.66,5034.875,-88.9,-140.65,-2.777284126,-0.026840862,-422447337.5,78.48,8.29
20110923,734769,4873.75,4930.25,4829.6,4867.75,205769423,-40,-107.08,100.65,5006.2,5032.175639,5019.36,5015.705,-207.95,-256.9,-5.01302528,-0.015980027,-306974622.4,78.3,8.3
20110926,734772,4878.6,4879.8,4758.85,4835.4,156079487,-51.26,-144.73,120.95,5005.99,5013.435102,4980.05,5004.565,-248.85,-317.85,-6.167952263,-0.021362289,-339383564.7,78.02,8.3
20110927,734773,4905.15,4982.95,4905.15,4971.25,151313966,-48.66,-53.28,147.55,5017.16,5009.417473,4946.26,5007.595,-60.7,-88.2,-1.74327249,-0.008239319,-278171013.7,77.76,8.3
20110928,734774,5005.5,5006.05,4918.45,4945.9,166872414,-48.09,-55.78,87.6,5018.47,5003.36819,4908.79,5000.93,-194.3,-0.9,-0.01819358,-0.025572827,-421977251.9,78.11,8.3
20110929,734775,4924.2,5034.25,4906,5015.45,216156088,-41.55,-28.95,128.25,5019.2,5004.518839,4927.15,4994.905,-117.8,74.5,1.507807203,-0.013531986,-200653693.8,77.94,8.32
20110930,734776,4990.15,5025.55,4924.3,4943.25,201962105,-41.71,-44.54,101.25,5014.36,4998.683711,4942.25,4980.805,19.6,-69.3,-1.38252985,-0.017627361,-141365860.2,78.79,8.304
20111003,734779,4874.4,4879.15,4823.9,4849.5,148921569,-48.83,-132.03,119.35,5005.97,4984.475739,4945.07,4962.56,-18.25,-226.2,-4.456528164,-0.05655422,-118404758.7,79.61,8.23
20111004,734780,4823.5,4869.75,4728.3,4772.15,184413296,-60.03,-159.52,141.45,4991.37,4964.25424,4905.25,4925.755,-63.25,-312.1,-6.138565177,-0.070345298,-313572887.6,79.04,8.08
20111005,734781,4791.3,4827.8,4741,4751.3,179140481,-69.79,-156.19,86.8,4972.7,4943.972884,4866.33,4887.56,-219.95,-280.65,-5.577360665,-0.035004519,-452921228.7,79.11,7.54
20111007,734783,4883.65,4922.6,4861.2,4888.05,198288782,-65.72,-59.79,171.3,4959.44,4938.646895,4840.85,4884,-57.85,-252.15,-4.90545115,0.004152985,-325584010.5,78.75,8.3
20111010,734786,4886.85,4991.15,4882.05,4979.6,188839545,-54.49,-3.79,109.1,4955.44,4942.547191,4848.12,4895.185,-35.85,-153.65,-2.99323041,0.028958149,-210314553.8,77.6,8.3
20111011,734787,5019.9,5045.1,4964,4974.35,182038763,-45.48,32.87,81.1,4956.82,4945.57603,4873.09,4909.08,31.1,50.7,1.029723884,0.000623197,-412803935.9,77.62,8.3
20111012,734788,5011.2,5109.8,4997.65,5099.4,188008562,-27.94,88.45,135.45,4964.74,4960.225931,4938.54,4921.895,249.9,231.65,4.758872169,0.030101581,-375259809,77.04,8.3
20111013,734789,5130.8,5136.95,5067.65,5077.85,157302816,-15.59,97.89,69.3,4968.01,4971.428224,5003.85,4935.09,305.7,242.45,5.014062952,0.012288665,-523323542.6,77.05,8.3
20111014,734790,5057.35,5141.4,5056.6,5132.3,157781872,-1.39,103.43,84.8,4970.84,4986.749345,5052.7,4946.775,381,161.05,3.23962786,0.036835337,-245648096.3,76.61,8.3
20111017,734793,5156.2,5160.2,5084.5,5118.25,130460983,8.62,109.22,75.7,4972.54,4999.273217,5080.43,4964.275,230.2,172.35,3.484704503,0.052508182,-247446924,77.22,8.3
20111018,734794,5049.45,5057.5,5011.05,5037.5,125550565,9.93,46.44,107.2,4972.82,5002.913863,5093.06,4983.075,57.9,22.05,0.439641508,0.052674938,-234572206.4,77.16,8.28
20111019,734795,5080.45,5148.05,5075.3,5139.15,117468754,18.95,108.3,110.55,4972.76,5015.888733,5101.01,5019.775,164.8,195.9,3.962979821,0.075469679,-207175109.8,77.08,8.29
20111020,734796,5086.55,5099,5033.95,5091.9,119333986,22.04,79.96,105.2,4970.7,5023.127902,5103.82,5053.835,-7.5,242.4,4.998453449,0.040034172,-213902596,76.97,8.3
20111021,734797,5106.6,5120.75,5037.95,5049.95,109893599,20.85,68.18,82.8,4977.01,5025.682387,5087.35,5070.025,-27.9,277.8,5.821275526,0.013930831,-172469314.7,76.39,8.33
20111024,734800,5114.7,5145.65,5084.75,5098.35,126073195,23.55,87.96,95.7,4988.54,5032.603112,5083.37,5081.9,-33.95,347.05,7.304316713,0.024321594,-120484520.4,76.09,8.33
20111025,734801,5137.9,5211,5085.55,5191.6,221084588,32.83,114.05,125.45,5006.35,5047.745673,5114.19,5103.625,73.35,303.55,6.21004286,0.017759458,-150709384.4,76.24,8.45
20111026,734802,5214.95,5219.25,5196.15,5201.8,27496887,40.55,127.24,27.65,5017.88,5062.417514,5126.72,5113.865,164.3,222.2,4.4622058,0.02382829,-119823988.1,76.25,8.34
20111028,734804,5341.9,5399.7,5322.8,5360.7,246078412,58.8,197.49,197.9,5038.62,5090.825369,5180.48,5142.15,221.55,386.35,7.766843909,0.042606376,67273004.21,75.09,8.58
20111031,734807,5358.9,5360.25,5314.6,5326.6,149483502,69.72,157.62,46.1,5054.18,5113.280096,5235.81,5161.58,234.7,227.2,4.455426129,0.039115008,-26228735.6,76.48,8.58
20111101,734808,5278.6,5310.85,5238.3,5257.95,152491922,71.99,110.91,88.3,5069.91,5127.058182,5267.73,5175.55,208,180.1,3.546776687,0.041926987,-13885425.22,77.32,8.55
20111102,734809,5216.75,5300.1,5204.95,5258.45,144375106,73,95,95.15,5090.36,5139.571689,5281.1,5197.645,160.1,126.15,2.457962317,0.022687294,-79170781.19,77.08,8.55
20111103,734810,5241.55,5281.6,5201.85,5265.75,160282802,73.54,85.83,79.75,5115.04,5151.588671,5293.89,5210.305,74.15,147.5,2.88184438,0.03301524,83000958.2,76.72,8.53
20111104,734811,5325.4,5326.45,5256.8,5284.2,149015829,74.59,98.66,69.65,5141.69,5164.218321,5278.59,5229.535,82.4,246.7,4.897270471,0.044330268,-158941504.4,76.91,8.36
20111108,734815,5292.25,5304.25,5252,5289.35,120652007,74.98,83.77,52.25,5161.75,5176.135624,5271.14,5253.475,-71.35,150.2,2.922662308,0.036110297,-72087137.73,76.63,8.62
20111109,734816,5309.7,5317.5,5211.75,5221.05,146428609,68.98,54.83,105.75,5173.82,5180.413184,5263.76,5265.745,-105.55,129.15,2.536381311,0.005640628,-127722145.1,77.91,8.65
20111111,734818,5159.75,5198.6,5142.25,5168.85,168514208,59.33,-9.07,78.8,5183.55,5179.311928,5245.84,5263.47,-89.1,118.9,2.354478757,-0.006334346,-33561885.4,76.91,8.71
20111114,734821,5217.35,5228.9,5140.55,5148.35,134448100,49.46,-11.62,88.35,5186,5176.363173,5222.36,5258.125,-110.1,50,0.980709445,-0.039612364,-56010580.06,77.46,8.65
20111115,734822,5131.2,5158.75,5052.85,5068.5,149592578,34.79,-76.45,105.9,5185.53,5166.09049,5179.22,5228.905,-197.25,-123.1,-2.371137992,-0.048454924,-158789176.4,77.9,8.64
20111116,734823,5059.1,5065.2,4989.5,5030.45,161406885,19.87,-120.85,79,5180.44,5153.172348,5127.44,5199.29,-253.75,-171.35,-3.294052059,-0.043267814,-380416035,78.28,8.62
20111117,734824,5027.1,5036.8,4919.45,4934.75,149238976,0.31,-152.69,117.35,5171.26,5132.37022,5070.18,5166.97,-354.6,-425.95,-7.945790662,-0.061558064,-395618963.4,78.32,8.61
20111118,734825,4899.15,4915.9,4837.95,4905.8,192274363,-17.32,-187.84,96.8,5164.68,5110.792103,5017.57,5131.705,-315.25,-420.8,-7.899973717,-0.068356834,-527074544.1,78.04,8.64
20111121,734828,4873.8,4873.8,4764.8,4778.35,154119333,-41.1,-195.27,141,5146.64,5079.130951,4943.57,5082.965,-390.5,-479.6,-9.121425651,-0.095728776,-541844759,78.33,8.73
20111122,734829,4794.85,4854,4782.55,4812.35,174212435,-56.56,-160.83,75.65,5132.66,5053.723241,4892.34,5035.78,-336,-446.1,-8.48348848,-0.090181213,-638630127.7,78.27,8.72
20111123,734830,4779.5,4779.5,4640.95,4706.45,178819371,-76.47,-176.76,171.4,5115.48,5020.649599,4827.54,4977.49,-362.05,-559.3,-10.62146893,-0.09856255,-667509180.9,79.06,8.73
20111124,734831,4707.55,4771.1,4639.1,4756.45,213363083,-87.21,-141.57,132,5098.39,4995.487732,4791.88,4931.03,-274,-527.75,-9.987320692,-0.079785639,-556167980.7,79.04,8.75
