'Ntime', 'Time', 'Open_Price', 'Closing_Price', 'High_price', 'Low_Price', 'Volume', 'MACD', 'CCI', 'ATR', 'BOLL_MID', 'EMA20', 'MA5', 'MA10', 'MTM6', 'MTM12', 'ROC', 'SMI', 'WVAD', 'US_dollar_Index', 'Interbank_Offered_Rate' 
20091116.0000,734093.0000,9758.4525,9686.8450,9782.7100,9642.2475,1632822816.0000,-106.4333,-123.0960,140.4625,10007.9872,9896.4900,9768.3190,9789.0918,-148.3425,-196.0900,-1.9801,-0.0104,-48692512.0575,75.1250,0.1873 
20091117.0000,734094.0000,9758.4525,9686.8450,9782.7100,9642.2475,1632822816.0000,-106.4333,-123.0960,140.4625,10007.9872,9896.4900,9768.3190,9789.0918,-148.3425,-196.0900,-1.9801,-0.0104,-48692512.0575,75.1250,0.1873 
20091118.0000,734095.0000,9758.4525,9686.8450,9782.7100,9642.2475,1632822816.0000,-106.4333,-123.0960,140.4625,10007.9872,9896.4900,9768.3190,9789.0918,-148.3425,-196.0900,-1.9801,-0.0104,-48692512.0575,75.1250,0.1873 
20091119.0000,734096.0000,9758.4525,9686.8450,9782.7100,9642.2475,1632822816.0000,-106.4333,-123.0960,140.4625,10007.9872,9896.4900,9768.3190,9789.0918,-148.3425,-196.0900,-1.9801,-0.0104,-48692512.0575,75.1250,0.1873 
20091120.0000,734097.0000,9426.9775,9431.0350,9483.8850,9378.1925,1478590176.0000,-153.1153,-174.2837,114.6600,9915.5888,9767.2071,9547.0650,9672.9048,-319.5650,-397.3100,-4.0415,-0.0414,-68523315.3300,74.9350,0.1873 
20091124.0000,734101.0000,9426.9775,9431.0350,9483.8850,9378.1925,1478590176.0000,-153.1153,-174.2837,114.6600,9915.5888,9767.2071,9547.0650,9672.9048,-319.5650,-397.3100,-4.0415,-0.0414,-68523315.3300,74.9350,0.1873 
20091125.0000,734102.0000,9426.9775,9431.0350,9483.8850,9378.1925,1478590176.0000,-153.1153,-174.2837,114.6600,9915.5888,9767.2071,9547.0650,9672.9048,-319.5650,-397.3100,-4.0415,-0.0414,-68523315.3300,74.9350,0.1873 
20091126.0000,734103.0000,9426.9775,9431.0350,9483.8850,9378.1925,1478590176.0000,-153.1153,-174.2837,114.6600,9915.5888,9767.2071,9547.0650,9672.9048,-319.5650,-397.3100,-4.0415,-0.0414,-68523315.3300,74.9350,0.1873 
20091127.0000,734104.0000,9319.9950,9402.0525,9456.6150,9246.4850,1855282464.0000,-181.9609,-72.2543,261.8050,9770.6128,9629.6413,9363.7395,9486.5043,-84.5500,-407.3625,-4.1435,-0.0348,-65848765.4650,74.6950,0.1850 
20091130.0000,734107.0000,9319.9950,9402.0525,9456.6150,9246.4850,1855282464.0000,-181.9609,-72.2543,261.8050,9770.6128,9629.6413,9363.7395,9486.5043,-84.5500,-407.3625,-4.1435,-0.0348,-65848765.4650,74.6950,0.1850 
20091201.0000,734108.0000,9319.9950,9402.0525,9456.6150,9246.4850,1855282464.0000,-181.9609,-72.2543,261.8050,9770.6128,9629.6413,9363.7395,9486.5043,-84.5500,-407.3625,-4.1435,-0.0348,-65848765.4650,74.6950,0.1850 
20091202.0000,734109.0000,9319.9950,9402.0525,9456.6150,9246.4850,1855282464.0000,-181.9609,-72.2543,261.8050,9770.6128,9629.6413,9363.7395,9486.5043,-84.5500,-407.3625,-4.1435,-0.0348,-65848765.4650,74.6950,0.1850 
20091203.0000,734110.0000,9984.4925,10077.0825,10088.5400,9948.9925,1715888224.0000,-45.4333,145.6274,189.5675,9712.2006,9712.0280,9768.9550,9573.4013,764.0950,463.6125,4.8401 ,0.0599 ,1771634.0818,75.6350,0.1727 
20091204.0000,734111.0000,9984.4925,10077.0825,10088.5400,9948.9925,1715888224.0000,-45.4333,145.6274,189.5675,9712.2006,9712.0280,9768.9550,9573.4013,764.0950,463.6125,4.8401 ,0.0599 ,1771634.0818,75.6350,0.1727 
20091207.0000,734114.0000,9984.4925,10077.0825,10088.5400,9948.9925,1715888224.0000,-45.4333,145.6274,189.5675,9712.2006,9712.0280,9768.9550,9573.4013,764.0950,463.6125,4.8401 ,0.0599 ,1771634.0818,75.6350,0.1727 
20091208.0000,734115.0000,9984.4925,10077.0825,10088.5400,9948.9925,1715888224.0000,-45.4333,145.6274,189.5675,9712.2006,9712.0280,9768.9550,9573.4013,764.0950,463.6125,4.8401 ,0.0599 ,1771634.0818,75.6350,0.1727 
20091209.0000,734116.0000,10024.4000,10020.2725,10079.8350,9936.5000,1735772608.0000,42.0496,71.5327,179.5650,9728.7220,9820.7948,10050.8145,9836.7393,224.9225,589.2375,6.2500 ,0.0674 ,10590338.5332,76.2175,0.1666 
20091210.0000,734117.0000,10024.4000,10020.2725,10079.8350,9936.5000,1735772608.0000,42.0496,71.5327,179.5650,9728.7220,9820.7948,10050.8145,9836.7393,224.9225,589.2375,6.2500 ,0.0674 ,10590338.5332,76.2175,0.1666 
20091211.0000,734118.0000,10024.4000,10020.2725,10079.8350,9936.5000,1735772608.0000,42.0496,71.5327,179.5650,9728.7220,9820.7948,10050.8145,9836.7393,224.9225,589.2375,6.2500 ,0.0674 ,10590338.5332,76.2175,0.1666 
20091214.0000,734121.0000,10024.4000,10020.2725,10079.8350,9936.5000,1735772608.0000,42.0496,71.5327,179.5650,9728.7220,9820.7948,10050.8145,9836.7393,224.9225,589.2375,6.2500 ,0.0674 ,10590338.5332,76.2175,0.1666 
20091215.0000,734122.0000,10135.8350,10141.6850,10187.8375,10085.6675,1712516128.0000,87.3403,68.7246,112.2175,9775.7413,9916.9001,10090.6245,10063.1123,97.7825,739.6325,7.9156 ,0.0195 ,31820604.9725,77.3175,0.1646 
20091216.0000,734123.0000,10135.8350,10141.6850,10187.8375,10085.6675,1712516128.0000,87.3403,68.7246,112.2175,9775.7413,9916.9001,10090.6245,10063.1123,97.7825,739.6325,7.9156 ,0.0195 ,31820604.9725,77.3175,0.1646 
20091217.0000,734124.0000,10135.8350,10141.6850,10187.8375,10085.6675,1712516128.0000,87.3403,68.7246,112.2175,9775.7413,9916.9001,10090.6245,10063.1123,97.7825,739.6325,7.9156 ,0.0195 ,31820604.9725,77.3175,0.1646 
20091218.0000,734125.0000,10135.8350,10141.6850,10187.8375,10085.6675,1712516128.0000,87.3403,68.7246,112.2175,9775.7413,9916.9001,10090.6245,10063.1123,97.7825,739.6325,7.9156 ,0.0195 ,31820604.9725,77.3175,0.1646 
20091221.0000,734128.0000,10353.2625,10398.2825,10424.7250,10327.1775,1298648784.0000,133.9047,168.3563,129.6750,9846.5202,10037.6310,10246.7210,10157.4013,259.5925,361.9200,3.6040 ,0.0353 ,63175692.6275,77.9325,0.1698 
20091222.0000,734129.0000,10353.2625,10398.2825,10424.7250,10327.1775,1298648784.0000,133.9047,168.3563,129.6750,9846.5202,10037.6310,10246.7210,10157.4013,259.5925,361.9200,3.6040 ,0.0353 ,63175692.6275,77.9325,0.1698 
20091224.0000,734131.0000,10353.2625,10398.2825,10424.7250,10327.1775,1298648784.0000,133.9047,168.3563,129.6750,9846.5202,10037.6310,10246.7210,10157.4013,259.5925,361.9200,3.6040 ,0.0353 ,63175692.6275,77.9325,0.1698 
20091225.0000,734132.0000,10353.2625,10398.2825,10424.7250,10327.1775,1298648784.0000,133.9047,168.3563,129.6750,9846.5202,10037.6310,10246.7210,10157.4013,259.5925,361.9200,3.6040 ,0.0353 ,63175692.6275,77.9325,0.1698 
20091228.0000,734135.0000,10612.6275,10618.3800,10684.5275,10566.3850,1186454256.0000,197.9760,124.8242,138.2775,9989.2102,10214.8921,10536.3950,10364.9890,308.2625,554.9350,5.5297 ,0.0457 ,87720069.7575,77.7200,0.1645 
20091229.0000,734136.0000,10612.6275,10618.3800,10684.5275,10566.3850,1186454256.0000,197.9760,124.8242,138.2775,9989.2102,10214.8921,10536.3950,10364.9890,308.2625,554.9350,5.5297 ,0.0457 ,87720069.7575,77.7200,0.1645 
20091230.0000,734137.0000,10612.6275,10618.3800,10684.5275,10566.3850,1186454256.0000,197.9760,124.8242,138.2775,9989.2102,10214.8921,10536.3950,10364.9890,308.2625,554.9350,5.5297 ,0.0457 ,87720069.7575,77.7200,0.1645 
20100104.0000,734142.0000,10612.6275,10618.3800,10684.5275,10566.3850,1186454256.0000,197.9760,124.8242,138.2775,9989.2102,10214.8921,10536.3950,10364.9890,308.2625,554.9350,5.5297 ,0.0457 ,87720069.7575,77.7200,0.1645 
20100105.0000,734143.0000,10728.7600,10723.3150,10787.5250,10657.7425,1856031168.0000,219.8235,89.7609,129.9775,10187.3273,10367.5355,10662.6070,10568.6748,144.9550,506.4775,4.9626 ,0.0386 ,72672163.8575,77.6425,0.1636 
20100106.0000,734144.0000,10728.7600,10723.3150,10787.5250,10657.7425,1856031168.0000,219.8235,89.7609,129.9775,10187.3273,10367.5355,10662.6070,10568.6748,144.9550,506.4775,4.9626 ,0.0386 ,72672163.8575,77.6425,0.1636 
20100107.0000,734145.0000,10728.7600,10723.3150,10787.5250,10657.7425,1856031168.0000,219.8235,89.7609,129.9775,10187.3273,10367.5355,10662.6070,10568.6748,144.9550,506.4775,4.9626 ,0.0386 ,72672163.8575,77.6425,0.1636 
20100108.0000,734146.0000,10728.7600,10723.3150,10787.5250,10657.7425,1856031168.0000,219.8235,89.7609,129.9775,10187.3273,10367.5355,10662.6070,10568.6748,144.9550,506.4775,4.9626 ,0.0386 ,72672163.8575,77.6425,0.1636 
20100112.0000,734150.0000,10815.3275,10875.9875,10916.0125,10786.6550,2407784352.0000,231.5738,120.5239,142.2925,10382.8308,10516.0400,10795.1050,10714.3605,188.5550,300.0075,2.8358 ,0.0273 ,54774315.2575,76.9500,0.1636 
20100113.0000,734151.0000,10815.3275,10875.9875,10916.0125,10786.6550,2407784352.0000,231.5738,120.5239,142.2925,10382.8308,10516.0400,10795.1050,10714.3605,188.5550,300.0075,2.8358 ,0.0273 ,54774315.2575,76.9500,0.1636 
20100114.0000,734152.0000,10815.3275,10875.9875,10916.0125,10786.6550,2407784352.0000,231.5738,120.5239,142.2925,10382.8308,10516.0400,10795.1050,10714.3605,188.5550,300.0075,2.8358 ,0.0273 ,54774315.2575,76.9500,0.1636 
20100115.0000,734153.0000,10815.3275,10875.9875,10916.0125,10786.6550,2407784352.0000,231.5738,120.5239,142.2925,10382.8308,10516.0400,10795.1050,10714.3605,188.5550,300.0075,2.8358 ,0.0273 ,54774315.2575,76.9500,0.1636 
20100118.0000,734156.0000,10823.5350,10806.4775,10877.3750,10726.2275,1711370272.0000,209.5860,39.4093,172.8975,10507.4369,10624.3165,10852.9555,10805.1748,3.7750 ,199.1025,1.8803 ,0.0110 ,53461104.3225,77.8575,0.1636 
20100119.0000,734157.0000,10823.5350,10806.4775,10877.3750,10726.2275,1711370272.0000,209.5860,39.4093,172.8975,10507.4369,10624.3165,10852.9555,10805.1748,3.7750 ,199.1025,1.8803 ,0.0110 ,53461104.3225,77.8575,0.1636 
20100120.0000,734158.0000,10823.5350,10806.4775,10877.3750,10726.2275,1711370272.0000,209.5860,39.4093,172.8975,10507.4369,10624.3165,10852.9555,10805.1748,3.7750 ,199.1025,1.8803 ,0.0110 ,53461104.3225,77.8575,0.1636 
20100121.0000,734159.0000,10823.5350,10806.4775,10877.3750,10726.2275,1711370272.0000,209.5860,39.4093,172.8975,10507.4369,10624.3165,10852.9555,10805.1748,3.7750 ,199.1025,1.8803 ,0.0110 ,53461104.3225,77.8575,0.1636 
20100122.0000,734160.0000,10517.1850,10420.1500,10566.5050,10379.9925,1605246368.0000,113.2207,-190.9563,219.8250,10592.2140,10612.8708,10643.6995,10750.6840,-457.2900,-332.2875,-3.0835,-0.0378,26740056.8400,78.4225,0.1632 
20100125.0000,734163.0000,10517.1850,10420.1500,10566.5050,10379.9925,1605246368.0000,113.2207,-190.9563,219.8250,10592.2140,10612.8708,10643.6995,10750.6840,-457.2900,-332.2875,-3.0835,-0.0378,26740056.8400,78.4225,0.1632 
20100126.0000,734164.0000,10517.1850,10420.1500,10566.5050,10379.9925,1605246368.0000,113.2207,-190.9563,219.8250,10592.2140,10612.8708,10643.6995,10750.6840,-457.2900,-332.2875,-3.0835,-0.0378,26740056.8400,78.4225,0.1632 
20100127.0000,734165.0000,10517.1850,10420.1500,10566.5050,10379.9925,1605246368.0000,113.2207,-190.9563,219.8250,10592.2140,10612.8708,10643.6995,10750.6840,-457.2900,-332.2875,-3.0835,-0.0378,26740056.8400,78.4225,0.1632 
20100128.0000,734166.0000,10285.2800,10297.1100,10352.0950,10228.1675,1571747008.0000,1.7656 ,-107.1587,178.3125,10614.5286,10511.7314,10331.6250,10529.1373,-380.1825,-578.8775,-5.3202,-0.0496,4282763.3440,79.1525,0.1632 
20100129.0000,734167.0000,10285.2800,10297.1100,10352.0950,10228.1675,1571747008.0000,1.7656 ,-107.1587,178.3125,10614.5286,10511.7314,10331.6250,10529.1373,-380.1825,-578.8775,-5.3202,-0.0496,4282763.3440,79.1525,0.1632 
20100201.0000,734170.0000,10285.2800,10297.1100,10352.0950,10228.1675,1571747008.0000,1.7656 ,-107.1587,178.3125,10614.5286,10511.7314,10331.6250,10529.1373,-380.1825,-578.8775,-5.3202,-0.0496,4282763.3440,79.1525,0.1632 
20100202.0000,734171.0000,10285.2800,10297.1100,10352.0950,10228.1675,1571747008.0000,1.7656 ,-107.1587,178.3125,10614.5286,10511.7314,10331.6250,10529.1373,-380.1825,-578.8775,-5.3202,-0.0496,4282763.3440,79.1525,0.1632 
20100203.0000,734172.0000,10258.1125,10192.3050,10276.1900,10153.4950,1570423808.0000,-48.4218,-94.0653,170.1150,10588.4824,10433.6552,10283.0525,10335.0510,-105.1175,-614.1725,-5.6804,-0.0361,-23929008.8875,80.0100,0.1636 
20100204.0000,734173.0000,10258.1125,10192.3050,10276.1900,10153.4950,1570423808.0000,-48.4218,-94.0653,170.1150,10588.4824,10433.6552,10283.0525,10335.0510,-105.1175,-614.1725,-5.6804,-0.0361,-23929008.8875,80.0100,0.1636 
20100205.0000,734174.0000,10258.1125,10192.3050,10276.1900,10153.4950,1570423808.0000,-48.4218,-94.0653,170.1150,10588.4824,10433.6552,10283.0525,10335.0510,-105.1175,-614.1725,-5.6804,-0.0361,-23929008.8875,80.0100,0.1636 
20100208.0000,734177.0000,10258.1125,10192.3050,10276.1900,10153.4950,1570423808.0000,-48.4218,-94.0653,170.1150,10588.4824,10433.6552,10283.0525,10335.0510,-105.1175,-614.1725,-5.6804,-0.0361,-23929008.8875,80.0100,0.1636 
20100209.0000,734178.0000,10021.0100,10000.5950,10056.3975,9964.6025,1238226224.0000,-120.3826,-97.4730,112.1950,10494.4851,10292.7896,10045.8045,10171.9338,-321.4225,-401.2550,-3.8295,-0.0259,-31389526.1875,80.1075,0.1636 
20100210.0000,734179.0000,10021.0100,10000.5950,10056.3975,9964.6025,1238226224.0000,-120.3826,-97.4730,112.1950,10494.4851,10292.7896,10045.8045,10171.9338,-321.4225,-401.2550,-3.8295,-0.0259,-31389526.1875,80.1075,0.1636 
20100212.0000,734181.0000,10021.0100,10000.5950,10056.3975,9964.6025,1238226224.0000,-120.3826,-97.4730,112.1950,10494.4851,10292.7896,10045.8045,10171.9338,-321.4225,-401.2550,-3.8295,-0.0259,-31389526.1875,80.1075,0.1636 
20100215.0000,734184.0000,10021.0100,10000.5950,10056.3975,9964.6025,1238226224.0000,-120.3826,-97.4730,112.1950,10494.4851,10292.7896,10045.8045,10171.9338,-321.4225,-401.2550,-3.8295,-0.0259,-31389526.1875,80.1075,0.1636 
20100216.0000,734185.0000,10216.4075,10200.0875,10265.9750,10144.5750,1138354240.0000,-100.1307,19.6337,151.9300,10400.3794,10240.6516,10102.1550,10103.6325,-155.8925,-51.9925,-0.5071,-0.0093,-60363378.1650,80.3900,0.1636 
20100217.0000,734186.0000,10216.4075,10200.0875,10265.9750,10144.5750,1138354240.0000,-100.1307,19.6337,151.9300,10400.3794,10240.6516,10102.1550,10103.6325,-155.8925,-51.9925,-0.5071,-0.0093,-60363378.1650,80.3900,0.1636 
20100218.0000,734187.0000,10216.4075,10200.0875,10265.9750,10144.5750,1138354240.0000,-100.1307,19.6337,151.9300,10400.3794,10240.6516,10102.1550,10103.6325,-155.8925,-51.9925,-0.5071,-0.0093,-60363378.1650,80.3900,0.1636 
20100219.0000,734188.0000,10216.4075,10200.0875,10265.9750,10144.5750,1138354240.0000,-100.1307,19.6337,151.9300,10400.3794,10240.6516,10102.1550,10103.6325,-155.8925,-51.9925,-0.5071,-0.0093,-60363378.1650,80.3900,0.1636 
20100222.0000,734191.0000,10272.7400,10263.3400,10333.9825,10198.8350,1225796192.0000,-49.7151,47.1469,212.2450,10310.8888,10253.6875,10265.3550,10162.2688,286.8900,-33.7700,-0.3194,0.0269 ,-61476974.7325,80.7475,0.1630 
20100223.0000,734192.0000,10272.7400,10263.3400,10333.9825,10198.8350,1225796192.0000,-49.7151,47.1469,212.2450,10310.8888,10253.6875,10265.3550,10162.2688,286.8900,-33.7700,-0.3194,0.0269 ,-61476974.7325,80.7475,0.1630 
20100224.0000,734193.0000,10272.7400,10263.3400,10333.9825,10198.8350,1225796192.0000,-49.7151,47.1469,212.2450,10310.8888,10253.6875,10265.3550,10162.2688,286.8900,-33.7700,-0.3194,0.0269 ,-61476974.7325,80.7475,0.1630 
20100225.0000,734194.0000,10272.7400,10263.3400,10333.9825,10198.8350,1225796192.0000,-49.7151,47.1469,212.2450,10310.8888,10253.6875,10265.3550,10162.2688,286.8900,-33.7700,-0.3194,0.0269 ,-61476974.7325,80.7475,0.1630 
20100226.0000,734195.0000,10157.2375,10193.2675,10224.8550,10134.7425,1115535760.0000,-47.5229,12.8518,90.1125,10219.8956,10227.2062,10191.3060,10219.2483,-8.9200,0.9625 ,0.0538 ,0.0021 ,-41585411.1100,80.3875,0.1614 
20100301.0000,734198.0000,10157.2375,10193.2675,10224.8550,10134.7425,1115535760.0000,-47.5229,12.8518,90.1125,10219.8956,10227.2062,10191.3060,10219.2483,-8.9200,0.9625 ,0.0538 ,0.0021 ,-41585411.1100,80.3875,0.1614 
20100302.0000,734199.0000,10157.2375,10193.2675,10224.8550,10134.7425,1115535760.0000,-47.5229,12.8518,90.1125,10219.8956,10227.2062,10191.3060,10219.2483,-8.9200,0.9625 ,0.0538 ,0.0021 ,-41585411.1100,80.3875,0.1614 
20100303.0000,734200.0000,10157.2375,10193.2675,10224.8550,10134.7425,1115535760.0000,-47.5229,12.8518,90.1125,10219.8956,10227.2062,10191.3060,10219.2483,-8.9200,0.9625 ,0.0538 ,0.0021 ,-41585411.1100,80.3875,0.1614 
20100304.0000,734201.0000,10403.9350,10417.0625,10455.0325,10361.5175,1267069856.0000,-6.7318,116.6165,157.0675,10201.9422,10254.4009,10278.8740,10242.6378,267.3425,428.7950,4.2900 ,0.0140 ,-17976376.4933,80.4950,0.1609 
20100305.0000,734202.0000,10403.9350,10417.0625,10455.0325,10361.5175,1267069856.0000,-6.7318,116.6165,157.0675,10201.9422,10254.4009,10278.8740,10242.6378,267.3425,428.7950,4.2900 ,0.0140 ,-17976376.4933,80.4950,0.1609 
20100308.0000,734205.0000,10403.9350,10417.0625,10455.0325,10361.5175,1267069856.0000,-6.7318,116.6165,157.0675,10201.9422,10254.4009,10278.8740,10242.6378,267.3425,428.7950,4.2900 ,0.0140 ,-17976376.4933,80.4950,0.1609 
20100309.0000,734206.0000,10403.9350,10417.0625,10455.0325,10361.5175,1267069856.0000,-6.7318,116.6165,157.0675,10201.9422,10254.4009,10278.8740,10242.6378,267.3425,428.7950,4.2900 ,0.0140 ,-17976376.4933,80.4950,0.1609 
20100310.0000,734207.0000,10690.8600,10683.0275,10709.9925,10636.1175,1414731824.0000,77.5597,129.8833,88.6975,10249.7885,10373.6347,10570.8515,10398.7038,435.6125,419.6875,4.1112 ,0.0494 ,8545635.9898,80.1725,0.1609 
20100311.0000,734208.0000,10690.8600,10683.0275,10709.9925,10636.1175,1414731824.0000,77.5597,129.8833,88.6975,10249.7885,10373.6347,10570.8515,10398.7038,435.6125,419.6875,4.1112 ,0.0494 ,8545635.9898,80.1725,0.1609 
20100312.0000,734209.0000,10690.8600,10683.0275,10709.9925,10636.1175,1414731824.0000,77.5597,129.8833,88.6975,10249.7885,10373.6347,10570.8515,10398.7038,435.6125,419.6875,4.1112 ,0.0494 ,8545635.9898,80.1725,0.1609 
20100315.0000,734212.0000,10690.8600,10683.0275,10709.9925,10636.1175,1414731824.0000,77.5597,129.8833,88.6975,10249.7885,10373.6347,10570.8515,10398.7038,435.6125,419.6875,4.1112 ,0.0494 ,8545635.9898,80.1725,0.1609 
20100316.0000,734213.0000,10783.8650,10784.3600,10828.3275,10746.3300,1226784096.0000,131.0417,89.7497,100.2400,10345.9680,10501.9256,10744.8040,10623.3685,188.7500,591.0925,5.8002 ,0.0413 ,17942958.6753,80.1250,0.1605 
20100317.0000,734214.0000,10783.8650,10784.3600,10828.3275,10746.3300,1226784096.0000,131.0417,89.7497,100.2400,10345.9680,10501.9256,10744.8040,10623.3685,188.7500,591.0925,5.8002 ,0.0413 ,17942958.6753,80.1250,0.1605 
20100318.0000,734215.0000,10783.8650,10784.3600,10828.3275,10746.3300,1226784096.0000,131.0417,89.7497,100.2400,10345.9680,10501.9256,10744.8040,10623.3685,188.7500,591.0925,5.8002 ,0.0413 ,17942958.6753,80.1250,0.1605 
20100319.0000,734216.0000,10783.8650,10784.3600,10828.3275,10746.3300,1226784096.0000,131.0417,89.7497,100.2400,10345.9680,10501.9256,10744.8040,10623.3685,188.7500,591.0925,5.8002 ,0.0413 ,17942958.6753,80.1250,0.1605 
20100323.0000,734220.0000,10843.8775,10853.6000,10893.1100,10808.4675,1259167680.0000,146.3731,96.7217,101.4975,10466.2697,10605.2887,10807.1200,10761.2205,87.4250,331.9875,3.1593 ,0.0200 ,18529041.6460,81.6400,0.1611 
20100324.0000,734221.0000,10843.8775,10853.6000,10893.1100,10808.4675,1259167680.0000,146.3731,96.7217,101.4975,10466.2697,10605.2887,10807.1200,10761.2205,87.4250,331.9875,3.1593 ,0.0200 ,18529041.6460,81.6400,0.1611 
