'Ntime', 'time', 'Close_Price', 'Open_Price', 'High_Price', 'Low_Price', 'Volume', 'MACD', 'CCI', 'ATR', 'BOLL', 'EMA20', 'MA10', 'MTM6', 'MA5', 'MTM12', 'ROC', 'SMI', 'WVAD', 'US_Dollar_Index', 'Federal_Fund_Rate' 
20110405.0000,734598.0000,1332.4625,1334.7375,1338.9625,1327.6550,391610.7500,7.6861 ,78.3168,11.3075,1309.0320,1316.8022,1324.6648,19.1900,1332.0480,40.2400,4.3551 ,0.0185 ,7304748.8108,75.4725,0.0950 
20110406.0000,734599.0000,1332.4625,1334.7375,1338.9625,1327.6550,391610.7500,7.6861 ,78.3168,11.3075,1309.0320,1316.8022,1324.6648,19.1900,1332.0480,40.2400,4.3551 ,0.0185 ,7304748.8108,75.4725,0.0950 
20110407.0000,734600.0000,1332.4625,1334.7375,1338.9625,1327.6550,391610.7500,7.6861 ,78.3168,11.3075,1309.0320,1316.8022,1324.6648,19.1900,1332.0480,40.2400,4.3551 ,0.0185 ,7304748.8108,75.4725,0.0950 
20110408.0000,734601.0000,1332.4625,1334.7375,1338.9625,1327.6550,391610.7500,7.6861 ,78.3168,11.3075,1309.0320,1316.8022,1324.6648,19.1900,1332.0480,40.2400,4.3551 ,0.0185 ,7304748.8108,75.4725,0.0950 
20110411.0000,734604.0000,1316.8875,1319.0325,1323.4675,1310.5450,386948.7500,5.5472 ,-64.2019,13.5475,1309.7624,1318.7172,1327.9408,-13.6225,1325.0290,3.6150 ,1.0176 ,-0.0072,1867166.6675,74.9075,0.0850 
20110412.0000,734605.0000,1316.8875,1319.0325,1323.4675,1310.5450,386948.7500,5.5472 ,-64.2019,13.5475,1309.7624,1318.7172,1327.9408,-13.6225,1325.0290,3.6150 ,1.0176 ,-0.0072,1867166.6675,74.9075,0.0850 
20110413.0000,734606.0000,1316.8875,1319.0325,1323.4675,1310.5450,386948.7500,5.5472 ,-64.2019,13.5475,1309.7624,1318.7172,1327.9408,-13.6225,1325.0290,3.6150 ,1.0176 ,-0.0072,1867166.6675,74.9075,0.0850 
20110414.0000,734607.0000,1316.8875,1319.0325,1323.4675,1310.5450,386948.7500,5.5472 ,-64.2019,13.5475,1309.7624,1318.7172,1327.9408,-13.6225,1325.0290,3.6150 ,1.0176 ,-0.0072,1867166.6675,74.9075,0.0850 
20110415.0000,734608.0000,1316.9500,1313.2500,1320.3975,1307.8675,414251.5000,2.4658 ,-72.1196,15.7375,1311.2482,1317.4304,1321.7853,-8.1250,1315.1915,-12.8925,-0.2988,-0.0125,16268167.4508,74.9350,0.1075 
20110418.0000,734611.0000,1316.9500,1313.2500,1320.3975,1307.8675,414251.5000,2.4658 ,-72.1196,15.7375,1311.2482,1317.4304,1321.7853,-8.1250,1315.1915,-12.8925,-0.2988,-0.0125,16268167.4508,74.9350,0.1075 
20110419.0000,734612.0000,1316.9500,1313.2500,1320.3975,1307.8675,414251.5000,2.4658 ,-72.1196,15.7375,1311.2482,1317.4304,1321.7853,-8.1250,1315.1915,-12.8925,-0.2988,-0.0125,16268167.4508,74.9350,0.1075 
20110420.0000,734613.0000,1316.9500,1313.2500,1320.3975,1307.8675,414251.5000,2.4658 ,-72.1196,15.7375,1311.2482,1317.4304,1321.7853,-8.1250,1315.1915,-12.8925,-0.2988,-0.0125,16268167.4508,74.9350,0.1075 
20110421.0000,734614.0000,1343.8825,1338.8875,1345.5200,1336.3250,342225.0000,5.5716 ,112.7910,10.1875,1319.6976,1322.8566,1322.7975,30.9200,1329.7335,11.4200,1.0737 ,0.0175 ,25861601.2025,73.8175,0.0950 
20110425.0000,734618.0000,1343.8825,1338.8875,1345.5200,1336.3250,342225.0000,5.5716 ,112.7910,10.1875,1319.6976,1322.8566,1322.7975,30.9200,1329.7335,11.4200,1.0737 ,0.0175 ,25861601.2025,73.8175,0.0950 
20110426.0000,734619.0000,1343.8825,1338.8875,1345.5200,1336.3250,342225.0000,5.5716 ,112.7910,10.1875,1319.6976,1322.8566,1322.7975,30.9200,1329.7335,11.4200,1.0737 ,0.0175 ,25861601.2025,73.8175,0.0950 
20110427.0000,734620.0000,1343.8825,1338.8875,1345.5200,1336.3250,342225.0000,5.5716 ,112.7910,10.1875,1319.6976,1322.8566,1322.7975,30.9200,1329.7335,11.4200,1.0737 ,0.0175 ,25861601.2025,73.8175,0.0950 
20110428.0000,734621.0000,1360.4825,1359.7425,1364.4225,1355.1000,389647.0000,11.1244,121.9940,9.4175 ,1329.1249,1334.1941,1338.8788,24.8575,1354.2025,43.5950,3.5079 ,0.0349 ,34841843.8050,73.0800,0.0900 
20110429.0000,734622.0000,1360.4825,1359.7425,1364.4225,1355.1000,389647.0000,11.1244,121.9940,9.4175 ,1329.1249,1334.1941,1338.8788,24.8575,1354.2025,43.5950,3.5079 ,0.0349 ,34841843.8050,73.0800,0.0900 
20110502.0000,734625.0000,1360.4825,1359.7425,1364.4225,1355.1000,389647.0000,11.1244,121.9940,9.4175 ,1329.1249,1334.1941,1338.8788,24.8575,1354.2025,43.5950,3.5079 ,0.0349 ,34841843.8050,73.0800,0.0900 
20110503.0000,734626.0000,1360.4825,1359.7425,1364.4225,1355.1000,389647.0000,11.1244,121.9940,9.4175 ,1329.1249,1334.1941,1338.8788,24.8575,1354.2025,43.5950,3.5079 ,0.0349 ,34841843.8050,73.0800,0.0900 
20110504.0000,734627.0000,1342.2275,1345.1250,1351.9250,1336.2225,413974.5000,9.3701 ,11.2538,16.0025,1334.2931,1338.7335,1350.2865,-7.4300,1350.9555,25.2775,1.9221 ,0.0035 ,21241125.0175,74.2075,0.0900 
20110505.0000,734628.0000,1342.2275,1345.1250,1351.9250,1336.2225,413974.5000,9.3701 ,11.2538,16.0025,1334.2931,1338.7335,1350.2865,-7.4300,1350.9555,25.2775,1.9221 ,0.0035 ,21241125.0175,74.2075,0.0900 
20110506.0000,734629.0000,1342.2275,1345.1250,1351.9250,1336.2225,413974.5000,9.3701 ,11.2538,16.0025,1334.2931,1338.7335,1350.2865,-7.4300,1350.9555,25.2775,1.9221 ,0.0035 ,21241125.0175,74.2075,0.0900 
20110509.0000,734632.0000,1342.2275,1345.1250,1351.9250,1336.2225,413974.5000,9.3701 ,11.2538,16.0025,1334.2931,1338.7335,1350.2865,-7.4300,1350.9555,25.2775,1.9221 ,0.0035 ,21241125.0175,74.2075,0.0900 
20110510.0000,734633.0000,1346.4150,1347.7325,1353.8675,1337.5225,381846.5000,7.3931 ,-28.2737,17.5200,1336.8106,1341.3307,1350.1100,-4.2475,1345.6615,2.5325 ,0.5328 ,-0.0102,25234064.8725,75.1950,0.0900 
20110511.0000,734634.0000,1346.4150,1347.7325,1353.8675,1337.5225,381846.5000,7.3931 ,-28.2737,17.5200,1336.8106,1341.3307,1350.1100,-4.2475,1345.6615,2.5325 ,0.5328 ,-0.0102,25234064.8725,75.1950,0.0900 
20110512.0000,734635.0000,1346.4150,1347.7325,1353.8675,1337.5225,381846.5000,7.3931 ,-28.2737,17.5200,1336.8106,1341.3307,1350.1100,-4.2475,1345.6615,2.5325 ,0.5328 ,-0.0102,25234064.8725,75.1950,0.0900 
20110513.0000,734636.0000,1346.4150,1347.7325,1353.8675,1337.5225,381846.5000,7.3931 ,-28.2737,17.5200,1336.8106,1341.3307,1350.1100,-4.2475,1345.6615,2.5325 ,0.5328 ,-0.0102,25234064.8725,75.1950,0.0900 
20110516.0000,734639.0000,1335.6825,1332.9525,1340.5975,1327.1950,386209.0000,3.3092 ,-94.7037,13.4025,1337.7345,1339.6522,1341.8735,-10.7500,1338.4065,-24.8000,-1.7221,-0.0067,31865204.1275,75.3575,0.0950 
20110517.0000,734640.0000,1335.6825,1332.9525,1340.5975,1327.1950,386209.0000,3.3092 ,-94.7037,13.4025,1337.7345,1339.6522,1341.8735,-10.7500,1338.4065,-24.8000,-1.7221,-0.0067,31865204.1275,75.3575,0.0950 
20110518.0000,734641.0000,1335.6825,1332.9525,1340.5975,1327.1950,386209.0000,3.3092 ,-94.7037,13.4025,1337.7345,1339.6522,1341.8735,-10.7500,1338.4065,-24.8000,-1.7221,-0.0067,31865204.1275,75.3575,0.0950 
20110519.0000,734642.0000,1335.6825,1332.9525,1340.5975,1327.1950,386209.0000,3.3092 ,-94.7037,13.4025,1337.7345,1339.6522,1341.8735,-10.7500,1338.4065,-24.8000,-1.7221,-0.0067,31865204.1275,75.3575,0.0950 
20110520.0000,734643.0000,1321.8475,1327.2825,1331.1625,1317.3050,381938.0000,-0.3988,-136.5475,14.3075,1339.7931,1336.2459,1336.0418,-14.3700,1331.1045,-20.3800,-1.5184,-0.0198,19322860.0025,75.8550,0.0975 
20110523.0000,734646.0000,1321.8475,1327.2825,1331.1625,1317.3050,381938.0000,-0.3988,-136.5475,14.3075,1339.7931,1336.2459,1336.0418,-14.3700,1331.1045,-20.3800,-1.5184,-0.0198,19322860.0025,75.8550,0.0975 
20110524.0000,734647.0000,1321.8475,1327.2825,1331.1625,1317.3050,381938.0000,-0.3988,-136.5475,14.3075,1339.7931,1336.2459,1336.0418,-14.3700,1331.1045,-20.3800,-1.5184,-0.0198,19322860.0025,75.8550,0.0975 
20110525.0000,734648.0000,1321.8475,1327.2825,1331.1625,1317.3050,381938.0000,-0.3988,-136.5475,14.3075,1339.7931,1336.2459,1336.0418,-14.3700,1331.1045,-20.3800,-1.5184,-0.0198,19322860.0025,75.8550,0.0975 
20110526.0000,734649.0000,1329.1350,1330.6575,1338.3825,1321.2275,383034.0000,-2.1090,-23.4128,17.1550,1340.6727,1332.9315,1329.2835,-0.3475,1324.9870,-17.2800,-0.9259,-0.0038,10921673.3735,74.9550,0.0975 
20110527.0000,734650.0000,1329.1350,1330.6575,1338.3825,1321.2275,383034.0000,-2.1090,-23.4128,17.1550,1340.6727,1332.9315,1329.2835,-0.3475,1324.9870,-17.2800,-0.9259,-0.0038,10921673.3735,74.9550,0.0975 
20110531.0000,734654.0000,1329.1350,1330.6575,1338.3825,1321.2275,383034.0000,-2.1090,-23.4128,17.1550,1340.6727,1332.9315,1329.2835,-0.3475,1324.9870,-17.2800,-0.9259,-0.0038,10921673.3735,74.9550,0.0975 
20110601.0000,734655.0000,1329.1350,1330.6575,1338.3825,1321.2275,383034.0000,-2.1090,-23.4128,17.1550,1340.6727,1332.9315,1329.2835,-0.3475,1324.9870,-17.2800,-0.9259,-0.0038,10921673.3735,74.9550,0.0975 
20110602.0000,734656.0000,1296.0525,1303.5150,1306.8625,1293.2425,366735.7500,-6.7798,-169.0131,13.6200,1335.1274,1325.2392,1319.6233,-29.6850,1314.5605,-39.6300,-3.1653,-0.0238,-14535091.2670,73.9025,0.1000 
20110603.0000,734657.0000,1296.0525,1303.5150,1306.8625,1293.2425,366735.7500,-6.7798,-169.0131,13.6200,1335.1274,1325.2392,1319.6233,-29.6850,1314.5605,-39.6300,-3.1653,-0.0238,-14535091.2670,73.9025,0.1000 
20110606.0000,734660.0000,1296.0525,1303.5150,1306.8625,1293.2425,366735.7500,-6.7798,-169.0131,13.6200,1335.1274,1325.2392,1319.6233,-29.6850,1314.5605,-39.6300,-3.1653,-0.0238,-14535091.2670,73.9025,0.1000 
20110607.0000,734661.0000,1296.0525,1303.5150,1306.8625,1293.2425,366735.7500,-6.7798,-169.0131,13.6200,1335.1274,1325.2392,1319.6233,-29.6850,1314.5605,-39.6300,-3.1653,-0.0238,-14535091.2670,73.9025,0.1000 
20110608.0000,734662.0000,1277.8425,1281.0425,1286.8050,1272.7425,382052.2500,-13.5107,-124.4188,14.1800,1323.7276,1311.1327,1303.5005,-48.1050,1285.5280,-44.0050,-3.3268,-0.0396,-15911663.1823,74.3525,0.0925 
20110609.0000,734663.0000,1277.8425,1281.0425,1286.8050,1272.7425,382052.2500,-13.5107,-124.4188,14.1800,1323.7276,1311.1327,1303.5005,-48.1050,1285.5280,-44.0050,-3.3268,-0.0396,-15911663.1823,74.3525,0.0925 
20110610.0000,734664.0000,1277.8425,1281.0425,1286.8050,1272.7425,382052.2500,-13.5107,-124.4188,14.1800,1323.7276,1311.1327,1303.5005,-48.1050,1285.5280,-44.0050,-3.3268,-0.0396,-15911663.1823,74.3525,0.0925 
20110613.0000,734667.0000,1277.8425,1281.0425,1286.8050,1272.7425,382052.2500,-13.5107,-124.4188,14.1800,1323.7276,1311.1327,1303.5005,-48.1050,1285.5280,-44.0050,-3.3268,-0.0396,-15911663.1823,74.3525,0.0925 
20110614.0000,734668.0000,1273.1075,1273.5500,1283.5750,1264.8975,408337.2500,-15.9922,-80.1819,18.7750,1313.0386,1299.1472,1283.1338,-15.3075,1275.6170,-56.0275,-4.5083,-0.0232,-19891841.4900,75.1100,0.1000 
20110615.0000,734669.0000,1273.1075,1273.5500,1283.5750,1264.8975,408337.2500,-15.9922,-80.1819,18.7750,1313.0386,1299.1472,1283.1338,-15.3075,1275.6170,-56.0275,-4.5083,-0.0232,-19891841.4900,75.1100,0.1000 
20110616.0000,734670.0000,1273.1075,1273.5500,1283.5750,1264.8975,408337.2500,-15.9922,-80.1819,18.7750,1313.0386,1299.1472,1283.1338,-15.3075,1275.6170,-56.0275,-4.5083,-0.0232,-19891841.4900,75.1100,0.1000 
20110617.0000,734671.0000,1273.1075,1273.5500,1283.5750,1264.8975,408337.2500,-15.9922,-80.1819,18.7750,1313.0386,1299.1472,1283.1338,-15.3075,1275.6170,-56.0275,-4.5083,-0.0232,-19891841.4900,75.1100,0.1000 
20110620.0000,734674.0000,1286.1300,1282.9950,1290.8125,1273.9050,405567.0000,-13.3583,7.5370 ,17.0525,1303.3299,1292.8941,1277.7450,12.1050,1278.2705,-9.9225,-1.2983,0.0039 ,-12953386.2390,74.9575,0.0875 
20110621.0000,734675.0000,1286.1300,1282.9950,1290.8125,1273.9050,405567.0000,-13.3583,7.5370 ,17.0525,1303.3299,1292.8941,1277.7450,12.1050,1278.2705,-9.9225,-1.2983,0.0039 ,-12953386.2390,74.9575,0.0875 
20110622.0000,734676.0000,1286.1300,1282.9950,1290.8125,1273.9050,405567.0000,-13.3583,7.5370 ,17.0525,1303.3299,1292.8941,1277.7450,12.1050,1278.2705,-9.9225,-1.2983,0.0039 ,-12953386.2390,74.9575,0.0875 
20110623.0000,734677.0000,1286.1300,1282.9950,1290.8125,1273.9050,405567.0000,-13.3583,7.5370 ,17.0525,1303.3299,1292.8941,1277.7450,12.1050,1278.2705,-9.9225,-1.2983,0.0039 ,-12953386.2390,74.9575,0.0875 
20110624.0000,734678.0000,1288.1575,1282.1350,1293.7125,1277.9575,379336.2500,-9.9493,59.2933,15.8275,1295.3883,1289.8469,1279.8330,9.9025 ,1283.9835,10.3150,0.8150 ,0.0115 ,-10770036.9175,75.1450,0.0775 
20110627.0000,734681.0000,1288.1575,1282.1350,1293.7125,1277.9575,379336.2500,-9.9493,59.2933,15.8275,1295.3883,1289.8469,1279.8330,9.9025 ,1283.9835,10.3150,0.8150 ,0.0115 ,-10770036.9175,75.1450,0.0775 
20110628.0000,734682.0000,1288.1575,1282.1350,1293.7125,1277.9575,379336.2500,-9.9493,59.2933,15.8275,1295.3883,1289.8469,1279.8330,9.9025 ,1283.9835,10.3150,0.8150 ,0.0115 ,-10770036.9175,75.1450,0.0775 
20110629.0000,734683.0000,1288.1575,1282.1350,1293.7125,1277.9575,379336.2500,-9.9493,59.2933,15.8275,1295.3883,1289.8469,1279.8330,9.9025 ,1283.9835,10.3150,0.8150 ,0.0115 ,-10770036.9175,75.1450,0.0775 
20110630.0000,734684.0000,1334.3525,1326.3575,1336.2025,1322.7600,382098.5000,1.3518 ,176.7930,13.5000,1294.8206,1300.0829,1298.1103,47.5000,1313.2425,61.2450,4.5984 ,0.0384 ,721634.3748,74.5975,0.0750 
20110701.0000,734685.0000,1334.3525,1326.3575,1336.2025,1322.7600,382098.5000,1.3518 ,176.7930,13.5000,1294.8206,1300.0829,1298.1103,47.5000,1313.2425,61.2450,4.5984 ,0.0384 ,721634.3748,74.5975,0.0750 
20110705.0000,734689.0000,1334.3525,1326.3575,1336.2025,1322.7600,382098.5000,1.3518 ,176.7930,13.5000,1294.8206,1300.0829,1298.1103,47.5000,1313.2425,61.2450,4.5984 ,0.0384 ,721634.3748,74.5975,0.0750 
20110706.0000,734690.0000,1334.3525,1326.3575,1336.2025,1322.7600,382098.5000,1.3518 ,176.7930,13.5000,1294.8206,1300.0829,1298.1103,47.5000,1313.2425,61.2450,4.5984 ,0.0384 ,721634.3748,74.5975,0.0750 
20110707.0000,734691.0000,1332.5375,1338.7325,1344.8375,1325.7700,394272.7500,8.9177 ,72.3499,19.4975,1296.8816,1312.9004,1320.5890,5.6900 ,1338.3700,46.4075,3.8056 ,0.0376 ,11583027.7070,75.4775,0.0675 
20110708.0000,734692.0000,1332.5375,1338.7325,1344.8375,1325.7700,394272.7500,8.9177 ,72.3499,19.4975,1296.8816,1312.9004,1320.5890,5.6900 ,1338.3700,46.4075,3.8056 ,0.0376 ,11583027.7070,75.4775,0.0675 
20110711.0000,734695.0000,1332.5375,1338.7325,1344.8375,1325.7700,394272.7500,8.9177 ,72.3499,19.4975,1296.8816,1312.9004,1320.5890,5.6900 ,1338.3700,46.4075,3.8056 ,0.0376 ,11583027.7070,75.4775,0.0675 
20110712.0000,734696.0000,1332.5375,1338.7325,1344.8375,1325.7700,394272.7500,8.9177 ,72.3499,19.4975,1296.8816,1312.9004,1320.5890,5.6900 ,1338.3700,46.4075,3.8056 ,0.0376 ,11583027.7070,75.4775,0.0675 
20110713.0000,734697.0000,1312.0425,1314.2500,1323.0000,1306.1000,419489.2500,5.4180 ,-25.9357,17.1525,1300.4430,1313.8387,1328.2978,-31.4875,1319.4530,23.8850,0.8491 ,-0.0107,16632721.8188,75.1675,0.0600 
20110714.0000,734698.0000,1312.0425,1314.2500,1323.0000,1306.1000,419489.2500,5.4180 ,-25.9357,17.1525,1300.4430,1313.8387,1328.2978,-31.4875,1319.4530,23.8850,0.8491 ,-0.0107,16632721.8188,75.1675,0.0600 
20110715.0000,734699.0000,1312.0425,1314.2500,1323.0000,1306.1000,419489.2500,5.4180 ,-25.9357,17.1525,1300.4430,1313.8387,1328.2978,-31.4875,1319.4530,23.8850,0.8491 ,-0.0107,16632721.8188,75.1675,0.0600 
20110718.0000,734702.0000,1312.0425,1314.2500,1323.0000,1306.1000,419489.2500,5.4180 ,-25.9357,17.1525,1300.4430,1313.8387,1328.2978,-31.4875,1319.4530,23.8850,0.8491 ,-0.0107,16632721.8188,75.1675,0.0600 
20110719.0000,734703.0000,1335.3475,1326.2950,1337.9175,1323.3300,410807.0000,5.7555 ,34.3740,14.9950,1307.3939,1317.2864,1322.9830,20.4175,1321.1350,0.9950 ,-0.2807,-0.0026,25348300.0925,74.5500,0.0600 
20110720.0000,734704.0000,1335.3475,1326.2950,1337.9175,1323.3300,410807.0000,5.7555 ,34.3740,14.9950,1307.3939,1317.2864,1322.9830,20.4175,1321.1350,0.9950 ,-0.2807,-0.0026,25348300.0925,74.5500,0.0600 
20110721.0000,734705.0000,1335.3475,1326.2950,1337.9175,1323.3300,410807.0000,5.7555 ,34.3740,14.9950,1307.3939,1317.2864,1322.9830,20.4175,1321.1350,0.9950 ,-0.2807,-0.0026,25348300.0925,74.5500,0.0600 
20110722.0000,734706.0000,1335.3475,1326.2950,1337.9175,1323.3300,410807.0000,5.7555 ,34.3740,14.9950,1307.3939,1317.2864,1322.9830,20.4175,1321.1350,0.9950 ,-0.2807,-0.0026,25348300.0925,74.5500,0.0600 
20110725.0000,734709.0000,1318.7325,1329.6150,1332.7650,1315.8325,399369.5000,5.9817 ,-27.1559,17.1150,1316.2724,1321.7023,1324.5890,0.1950 ,1332.2940,-13.8050,-1.0358,0.0034 ,12296371.8625,73.9500,0.0675 
20110726.0000,734710.0000,1318.7325,1329.6150,1332.7650,1315.8325,399369.5000,5.9817 ,-27.1559,17.1150,1316.2724,1321.7023,1324.5890,0.1950 ,1332.2940,-13.8050,-1.0358,0.0034 ,12296371.8625,73.9500,0.0675 
20110727.0000,734711.0000,1318.7325,1329.6150,1332.7650,1315.8325,399369.5000,5.9817 ,-27.1559,17.1150,1316.2724,1321.7023,1324.5890,0.1950 ,1332.2940,-13.8050,-1.0358,0.0034 ,12296371.8625,73.9500,0.0675 
20110728.0000,734712.0000,1318.7325,1329.6150,1332.7650,1315.8325,399369.5000,5.9817 ,-27.1559,17.1150,1316.2724,1321.7023,1324.5890,0.1950 ,1332.2940,-13.8050,-1.0358,0.0034 ,12296371.8625,73.9500,0.0675 
20110729.0000,734713.0000,1273.4025,1283.3800,1289.8250,1261.5450,542045.2500,-4.3508,-172.3345,28.3750,1317.3423,1310.8150,1314.7450,-66.1450,1295.8520,-38.6400,-2.9446,-0.0391,631665.4228,74.1700,0.1400 
20110801.0000,734716.0000,1273.4025,1283.3800,1289.8250,1261.5450,542045.2500,-4.3508,-172.3345,28.3750,1317.3423,1310.8150,1314.7450,-66.1450,1295.8520,-38.6400,-2.9446,-0.0391,631665.4228,74.1700,0.1400 
20110802.0000,734717.0000,1273.4025,1283.3800,1289.8250,1261.5450,542045.2500,-4.3508,-172.3345,28.3750,1317.3423,1310.8150,1314.7450,-66.1450,1295.8520,-38.6400,-2.9446,-0.0391,631665.4228,74.1700,0.1400 
20110803.0000,734718.0000,1273.4025,1283.3800,1289.8250,1261.5450,542045.2500,-4.3508,-172.3345,28.3750,1317.3423,1310.8150,1314.7450,-66.1450,1295.8520,-38.6400,-2.9446,-0.0391,631665.4228,74.1700,0.1400 
20110804.0000,734719.0000,1172.8600,1194.8050,1212.4250,1147.1125,367573.2500,-26.4519,-178.4587,65.5650,1304.2209,1276.9952,1265.5563,-123.3350,1223.9770,-162.4875,-12.1509,-0.1180,-41607247.3675,74.6675,0.0950 
20110805.0000,734720.0000,1172.8600,1194.8050,1212.4250,1147.1125,367573.2500,-26.4519,-178.4587,65.5650,1304.2209,1276.9952,1265.5563,-123.3350,1223.9770,-162.4875,-12.1509,-0.1180,-41607247.3675,74.6675,0.0950 
20110808.0000,734723.0000,1172.8600,1194.8050,1212.4250,1147.1125,367573.2500,-26.4519,-178.4587,65.5650,1304.2209,1276.9952,1265.5563,-123.3350,1223.9770,-162.4875,-12.1509,-0.1180,-41607247.3675,74.6675,0.0950 
20110809.0000,734724.0000,1172.8600,1194.8050,1212.4250,1147.1125,367573.2500,-26.4519,-178.4587,65.5650,1304.2209,1276.9952,1265.5563,-123.3350,1223.9770,-162.4875,-12.1509,-0.1180,-41607247.3675,74.6675,0.0950 
20110810.0000,734725.0000,1169.1750,1161.2000,1187.8975,1147.2275,465408.7500,-41.2883,-74.9088,41.0075,1276.6424,1237.8182,1203.3110,-59.2850,1160.5200,-149.5575,-11.3043,-0.0886,-45433174.4850,74.4450,0.0975 
20110811.0000,734726.0000,1169.1750,1161.2000,1187.8975,1147.2275,465408.7500,-41.2883,-74.9088,41.0075,1276.6424,1237.8182,1203.3110,-59.2850,1160.5200,-149.5575,-11.3043,-0.0886,-45433174.4850,74.4450,0.0975 
20110812.0000,734727.0000,1169.1750,1161.2000,1187.8975,1147.2275,465408.7500,-41.2883,-74.9088,41.0075,1276.6424,1237.8182,1203.3110,-59.2850,1160.5200,-149.5575,-11.3043,-0.0886,-45433174.4850,74.4450,0.0975 
20110815.0000,734730.0000,1169.1750,1161.2000,1187.8975,1147.2275,465408.7500,-41.2883,-74.9088,41.0075,1276.6424,1237.8182,1203.3110,-59.2850,1160.5200,-149.5575,-11.3043,-0.0886,-45433174.4850,74.4450,0.0975 
20110816.0000,734731.0000,1162.7075,1181.8000,1189.2125,1154.4925,446557.7500,-37.2996,-55.7305,35.8550,1254.1522,1218.8305,1172.2730,16.3600,1178.8985,-110.6950,-8.7073,-0.0260,-40786898.4900,74.0100,0.0900 
20110817.0000,734732.0000,1162.7075,1181.8000,1189.2125,1154.4925,446557.7500,-37.2996,-55.7305,35.8550,1254.1522,1218.8305,1172.2730,16.3600,1178.8985,-110.6950,-8.7073,-0.0260,-40786898.4900,74.0100,0.0900 
20110818.0000,734733.0000,1162.7075,1181.8000,1189.2125,1154.4925,446557.7500,-37.2996,-55.7305,35.8550,1254.1522,1218.8305,1172.2730,16.3600,1178.8985,-110.6950,-8.7073,-0.0260,-40786898.4900,74.0100,0.0900 
20110819.0000,734734.0000,1162.7075,1181.8000,1189.2125,1154.4925,446557.7500,-37.2996,-55.7305,35.8550,1254.1522,1218.8305,1172.2730,16.3600,1178.8985,-110.6950,-8.7073,-0.0260,-40786898.4900,74.0100,0.0900 
20110822.0000,734737.0000,1155.7600,1146.6900,1169.2700,1138.9425,537829.0000,-37.8822,-24.1922,30.3275,1228.2552,1195.1110,1164.1323,-36.7275,1149.6705,-17.1000,-1.3446,-0.0045,-50147108.3225,74.0775,0.0825 
20110823.0000,734738.0000,1155.7600,1146.6900,1169.2700,1138.9425,537829.0000,-37.8822,-24.1922,30.3275,1228.2552,1195.1110,1164.1323,-36.7275,1149.6705,-17.1000,-1.3446,-0.0045,-50147108.3225,74.0775,0.0825 
20110824.0000,734739.0000,1155.7600,1146.6900,1169.2700,1138.9425,537829.0000,-37.8822,-24.1922,30.3275,1228.2552,1195.1110,1164.1323,-36.7275,1149.6705,-17.1000,-1.3446,-0.0045,-50147108.3225,74.0775,0.0825 
20110825.0000,734740.0000,1155.7600,1146.6900,1169.2700,1138.9425,537829.0000,-37.8822,-24.1922,30.3275,1228.2552,1195.1110,1164.1323,-36.7275,1149.6705,-17.1000,-1.3446,-0.0045,-50147108.3225,74.0775,0.0825 
20110826.0000,734741.0000,1204.6725,1189.8800,1210.5800,1179.7350,477595.0000,-23.7680,92.4488,31.1225,1205.4095,1192.6148,1167.5683,67.0850,1180.0285,35.4975,3.0705 ,0.0178 ,-31289458.5275,73.8750,0.0850 
20110829.0000,734744.0000,1204.6725,1189.8800,1210.5800,1179.7350,477595.0000,-23.7680,92.4488,31.1225,1205.4095,1192.6148,1167.5683,67.0850,1180.0285,35.4975,3.0705 ,0.0178 ,-31289458.5275,73.8750,0.0850 
20110830.0000,734745.0000,1204.6725,1189.8800,1210.5800,1179.7350,477595.0000,-23.7680,92.4488,31.1225,1205.4095,1192.6148,1167.5683,67.0850,1180.0285,35.4975,3.0705 ,0.0178 ,-31289458.5275,73.8750,0.0850 
20110831.0000,734746.0000,1204.6725,1189.8800,1210.5800,1179.7350,477595.0000,-23.7680,92.4488,31.1225,1205.4095,1192.6148,1167.5683,67.0850,1180.0285,35.4975,3.0705 ,0.0178 ,-31289458.5275,73.8750,0.0850 
20110901.0000,734747.0000,1185.5625,1190.7100,1201.4450,1170.0975,468179.2500,-14.2118,25.2035,31.6300,1187.6452,1193.8842,1183.7288,-4.4050,1198.9985,22.8550,2.4193 ,0.0325 ,-20173605.8400,75.1425,0.0850 
20110902.0000,734748.0000,1185.5625,1190.7100,1201.4450,1170.0975,468179.2500,-14.2118,25.2035,31.6300,1187.6452,1193.8842,1183.7288,-4.4050,1198.9985,22.8550,2.4193 ,0.0325 ,-20173605.8400,75.1425,0.0850 
20110906.0000,734752.0000,1185.5625,1190.7100,1201.4450,1170.0975,468179.2500,-14.2118,25.2035,31.6300,1187.6452,1193.8842,1183.7288,-4.4050,1198.9985,22.8550,2.4193 ,0.0325 ,-20173605.8400,75.1425,0.0850 
20110907.0000,734753.0000,1185.5625,1190.7100,1201.4450,1170.0975,468179.2500,-14.2118,25.2035,31.6300,1187.6452,1193.8842,1183.7288,-4.4050,1198.9985,22.8550,2.4193 ,0.0325 ,-20173605.8400,75.1425,0.0850 
20110908.0000,734754.0000,1168.8175,1174.8600,1182.1750,1156.3050,472536.5000,-13.4789,-38.3925,26.0025,1174.7723,1187.5836,1188.5763,-31.6075,1177.3130,13.0575,-0.0218,-0.0173,-1991971.9992,76.9200,0.0900 
